datetime,Baron_discharge_m3s,Hueco_discharge_m3s,Jacobs_discharge_m3s,PRCP_mm,T_AVER
7/18/08,0.699426121,0.334138795,0.030015858,0,86.5
7/19/08,0.688099382,0.33130711,0.025768331,0,86.5
7/20/08,0.690931067,0.325643741,0.029732689,0,88
7/21/08,0.673940959,0.325643741,0.028600015,0,90
7/22/08,0.66261422,0.325643741,0.02406932,0,88.5
7/23/08,0.690931067,0.328475425,0.026334668,0,87
7/24/08,0.702257806,0.433247759,0.044740618,7.62,82.5
7/25/08,0.747564761,0.770218238,0.048988145,0,87
7/26/08,0.719247914,0.560673571,0.043324776,0,87.5
7/27/08,0.685267697,0.501208192,0.037378238,0,88
7/28/08,0.668277589,0.478554714,0.038227743,0,89.5
7/29/08,0.65695085,0.458732921,0.039077249,0,88.5
7/30/08,0.65695085,0.444574498,0.032564374,0,87
7/31/08,0.651287481,0.436079444,0.035396059,0,90.5
8/1/08,0.631465688,0.430416074,0.035396059,0,89
8/2/08,0.637129058,0.419089336,0.033697048,0,90
8/3/08,0.642792427,0.410594282,0.047855471,0,90
8/4/08,0.671109274,0.404930912,0.070508949,0,89.5
8/5/08,0.648455796,0.399267543,0.079004003,0,86.5
8/6/08,0.659782535,0.393604173,0.061730726,3.81,86
8/7/08,0.642792427,0.387940804,0.051253493,0,89
8/8/08,0.622970634,0.382277435,0.034829722,0,88
8/9/08,0.634297373,0.37944575,0.039643586,0,89
8/10/08,0.617307265,0.387940804,0.050687156,0,90.5
8/11/08,0.651287481,0.387940804,0.047855471,0,89
8/12/08,0.688099382,0.396435858,0.056350526,0.762,85
8/13/08,0.688099382,0.424752705,0.058049536,0,88
8/14/08,0.693762752,0.419089336,0.052952504,0,87.5
8/15/08,0.682436013,0.419089336,0.043041607,0,87.5
8/16/08,0.716416229,0.413425966,0.03709507,0.762,83
8/17/08,0.713584544,0.416257651,0.040209923,1.778,83
8/18/08,0.713584544,0.438911129,0.071075286,1.016,80
8/19/08,0.773049923,0.521029985,0.080703014,48.768,78.5
8/20/08,0.815525194,0.535188408,0.07588915,0,83.5
8/21/08,0.770218238,0.495544823,0.063996074,0,85.5
8/22/08,0.75322813,0.47572303,0.046439629,0.508,85.5
8/23/08,0.815525194,0.467227976,0.05550102,0,84.5
8/24/08,0.790040031,0.504039877,0.060598053,0,85
8/25/08,0.767386554,0.529525039,0.069659444,2.794,85.5
8/26/08,0.764554869,0.501208192,0.084667373,0,84.5
8/27/08,0.750396446,0.472891345,0.08325153,0,85.5
8/28/08,0.736238022,0.461564606,0.089481237,0,86
8/29/08,0.739069707,0.455901237,0.076172318,0,87
8/30/08,0.741901391,0.447406183,0.077588161,0.508,85.5
8/31/08,0.747564761,0.441742813,0.086366383,0,85.5
9/1/08,0.741901391,0.433247759,0.078154498,0,85.5
9/2/08,0.736238022,0.433247759,0.074190139,0,88
9/3/08,0.719247914,0.42758439,0.064562411,0,85
9/4/08,0.719247914,0.42192102,0.057200031,0,82
9/5/08,0.71075286,0.416257651,0.043324776,0,83.5
9/6/08,0.71075286,0.407762597,0.043891113,0,82.5
9/7/08,0.719247914,0.396435858,0.042475271,0,81.5
9/8/08,0.727742968,0.387940804,0.039926754,0,85
9/9/08,0.690931067,0.399267543,0.042475271,0,86
9/10/08,0.696594436,0.390772489,0.039360417,0,86
9/11/08,0.702257806,0.376614065,0.049554482,0,87
9/12/08,0.702257806,0.37944575,0.052386167,0,86.5
9/13/08,0.707921175,0.393604173,0.050403988,0.254,87.5
9/14/08,0.713584544,0.393604173,0.03879408,0,85
9/15/08,0.70508949,0.387940804,0.030015858,0,72.5
9/16/08,0.696594436,0.376614065,0.034263385,0,74.5
9/17/08,0.685267697,0.376614065,0.03709507,0,71
9/18/08,0.679604328,0.37378238,0.042475271,0.254,73.5
9/19/08,0.673940959,0.368119011,0.038227743,0,74
9/20/08,0.673940959,0.362455642,0.04445745,0,76
9/21/08,0.671109274,0.356792272,0.049837651,0,78
9/22/08,0.665445905,0.356792272,0.043041607,0,80
9/23/08,0.66261422,0.353960588,0.044174281,0,81
9/24/08,0.671109274,0.353960588,0.041342597,0,81
9/25/08,0.66261422,0.351128903,0.042192102,0,79
9/26/08,0.654119166,0.351128903,0.032281206,0,77.5
9/27/08,0.648455796,0.348297218,0.035679227,0,77.5
9/28/08,0.659782535,0.336970479,0.033697048,0,76
9/29/08,0.65695085,0.33130711,0.025768331,0,76.5
9/30/08,0.637129058,0.325643741,0.03511289,0,79.5
10/1/08,0.637129058,0.325643741,0.036811901,0,74.5
10/2/08,0.622970634,0.314317002,0.030865363,0,76
10/3/08,0.622970634,0.311485317,0.028883184,0,80
10/4/08,0.620138949,0.314317002,0.042475271,0,79
10/5/08,0.591822102,0.311485317,0.053235672,0,77.5
10/6/08,0.591822102,0.305821948,0.034546553,0,79
10/7/08,0.620138949,0.302990263,0.027184173,23.876,75
10/8/08,0.608812211,0.302990263,0.024918825,0,73
10/9/08,0.634297373,0.302990263,0.025201994,0,71
10/10/08,0.631465688,0.305821948,0.023502983,0,75.5
10/11/08,0.617307265,0.305821948,0.030582195,0,77.5
10/12/08,0.588990418,0.300158578,0.029449521,0,78.5
10/13/08,0.583327048,0.297326894,0.029732689,0,81.5
10/14/08,0.577663679,0.300158578,0.032281206,1.016,79
10/15/08,0.622970634,0.308653632,0.026901005,26.162,72
10/16/08,0.622970634,0.336970479,0.025201994,0,65
10/17/08,0.622970634,0.322812056,0.033697048,0,66
10/18/08,0.622970634,0.317148686,0.034546553,0,69
10/19/08,0.594653787,0.322812056,0.029732689,0,67
10/20/08,0.594653787,0.317148686,0.026334668,0,70.5
10/21/08,0.594653787,0.314317002,0.026334668,0,70
10/22/08,0.577663679,0.305821948,0.025201994,0,73
10/23/08,0.61447558,0.302990263,0.022653478,0,59.5
10/24/08,0.594653787,0.297326894,0.022087141,0,61
10/25/08,0.594653787,0.291663524,0.022370309,0,67.5
10/26/08,0.622970634,0.286000155,0.02038813,0,72.5
10/27/08,0.622970634,0.286000155,0.018689119,0,58.5
10/28/08,0.588990418,0.282602133,0.023219815,0,55.5
10/29/08,0.572000309,0.280619954,0.028033679,0,60
10/30/08,0.56633694,0.27948728,0.033697048,0,67.5
10/31/08,0.56633694,0.279770448,0.029449521,0,71
11/1/08,0.563505255,0.27948728,0.026617836,0,70
11/2/08,0.563505255,0.286000155,0.025201994,0,69.5
11/3/08,0.56633694,0.286000155,0.019538624,0,68.5
11/4/08,0.572000309,0.276655595,0.023502983,0,72
11/5/08,0.569168625,0.286000155,0.029732689,0,77
11/6/08,0.577663679,0.286000155,0.034546553,0.254,64.5
11/7/08,0.583327048,0.274673416,0.023219815,0,61
11/8/08,0.577663679,0.27014272,0.022087141,0,62
11/9/08,0.569168625,0.267311036,0.029732689,0,62
11/10/08,0.574831994,0.265612025,0.031148532,1.27,70.5
11/11/08,0.569168625,0.26646153,0.028033679,13.97,71
11/12/08,0.552178517,0.261081329,0.021803972,0,68
11/13/08,0.563505255,0.258249645,0.024635657,0,65.5
11/14/08,0.569168625,0.260798161,0.029166352,0,70.5
11/15/08,0.628634003,0.250320927,0.025485162,0,51.5
11/16/08,0.543683462,0.243241716,0.028600015,0,52
11/17/08,0.538020093,0.239560526,0.029449521,0,57
11/18/08,0.538020093,0.236162504,0.026617836,0,59
11/19/08,0.543683462,0.238427852,0.023502983,0,62.5
11/20/08,0.546515147,0.236445672,0.023502983,0,63.5
11/21/08,0.608812211,0.23134864,0.022936646,0,48.5
11/22/08,0.552178517,0.231065472,0.031998037,0,55
11/23/08,0.549346832,0.232764482,0.031998037,1.27,66.5
11/24/08,0.543683462,0.231631808,0.030015858,0,59.5
11/25/08,0.538020093,0.230215966,0.032847543,0,55.5
11/26/08,0.538020093,0.228800124,0.031148532,0,61
11/27/08,0.546515147,0.228800124,0.037661407,0,65.5
11/28/08,0.552178517,0.232764482,0.03709507,1.016,64.5
11/29/08,0.546515147,0.235596167,0.035679227,0.508,54.5
11/30/08,0.538020093,0.230782303,0.028883184,0,53.5
12/1/08,0.56633694,0.22200408,0.026617836,0,49.5
12/2/08,0.574831994,0.215774374,0.030865363,0,55
12/3/08,0.538020093,0.210111005,0.03511289,0,63
12/4/08,0.521029985,0.20727932,0.028316847,0,46
12/5/08,0.543683462,0.193120897,0.030865363,0,42.5
12/6/08,0.563505255,0.195103076,0.033413879,0,48
12/7/08,0.563505255,0.191421886,0.026617836,0,53
12/8/08,0.535188408,0.194819907,0.039643586,0,63.5
12/9/08,0.591822102,0.21096051,0.034546553,4.572,57.5
12/10/08,0.631465688,0.206996152,0.030015858,2.032,41.5
12/11/08,0.583327048,0.200766445,0.039360417,0,49.5
12/12/08,0.52386167,0.199350603,0.039643586,0,52
12/13/08,0.538020093,0.200200108,0.047855471,0,59
12/14/08,0.583327048,0.197934761,0.043324776,0,69.5
12/15/08,0.512534931,0.189722875,0.020671298,1.524,49
12/16/08,0.535188408,0.184909011,0.035396059,0,33
12/17/08,0.526693354,0.178679305,0.039926754,0,44
12/18/08,0.512534931,0.178679305,0.043607944,0.762,58.5
12/19/08,0.481386399,0.178396136,0.042758439,0.254,69
12/20/08,0.498376507,0.176413957,0.041059428,0,67
12/21/08,0.557841886,0.175564451,0.026901005,0,45
12/22/08,0.603148841,0.169051577,0.031148532,0.254,32.5
12/23/08,0.608812211,0.172449598,0.03511289,0.508,42
12/24/08,0.594653787,0.170467419,0.027467342,0,62
12/25/08,0.605980526,0.166219892,0.025201994,0,58
12/26/08,0.594653787,0.169617914,0.038227743,0,74.5
12/27/08,0.594653787,0.177546631,0.0314317,0,62.5
12/28/08,0.560673571,0.178962473,0.025768331,0.254,47
12/29/08,0.546515147,0.172449598,0.026334668,0,52
12/30/08,0.577663679,0.174714946,0.027467342,0,57
12/31/08,0.563505255,0.169334745,0.024918825,0,54.5
1/1/09,0.538020093,0.166219892,0.036811901,0,53
1/2/09,0.56633694,0.168202071,0.034263385,0,61.5
1/3/09,0.588990418,0.173582272,0.029449521,0,73
1/4/09,0.546515147,0.177263462,0.026051499,0,54.5
1/5/09,0.538020093,0.17018425,0.028316847,2.032,39
1/6/09,0.557841886,0.180378315,0.042192102,12.7,53
1/7/09,0.546515147,0.184909011,0.036811901,0,54.5
1/8/09,0.529525039,0.177263462,0.033980216,0,60.5
1/9/09,0.535188408,0.17952881,0.028316847,0.254,71.5
1/10/09,0.557841886,0.176130788,0.021520804,0.254,56
1/11/09,0.526693354,0.171316924,0.028033679,0,49.5
1/12/09,0.526693354,0.174714946,0.032847543,0,47
1/13/09,0.5181983,0.172732767,0.024635657,0,46.5
1/14/09,0.526693354,0.16282187,0.029166352,0,47
1/15/09,0.538020093,0.15545949,0.021237635,0,46
1/16/09,0.535188408,0.152627805,0.026901005,0,41.5
1/17/09,0.526693354,0.154893153,0.034263385,0,57.5
1/18/09,0.526693354,0.156592164,0.034263385,0,61
1/19/09,0.540851778,0.159990186,0.031148532,0,58
1/20/09,0.521029985,0.158008006,0.022087141,0,50
1/21/09,0.532356724,0.156025827,0.028883184,0,53.5
1/22/09,0.529525039,0.15914068,0.032847543,0,61
1/23/09,0.538020093,0.157441669,0.032281206,0,68
1/24/09,0.563505255,0.158008006,0.031148532,0,50.5
1/25/09,0.555010201,0.157441669,0.031148532,0,48.5
1/26/09,0.509703246,0.156592164,0.029732689,0.254,61.5
1/27/09,0.495544823,0.164520881,0.030865363,1.27,49.5
1/28/09,0.495544823,0.159707017,0.028883184,2.032,40
1/29/09,0.501208192,0.159423849,0.022370309,0,43
1/30/09,0.492713138,0.15545949,0.018689119,0,50.5
1/31/09,0.509703246,0.158291175,0.025201994,0,53.5
2/1/09,0.521029985,0.165087218,0.032564374,0,61.5
2/2/09,0.512534931,0.160273354,0.022936646,0,50.5
2/3/09,0.5181983,0.153194142,0.022087141,0,53.5
2/4/09,0.515366615,0.148663447,0.022087141,0,54
2/5/09,0.504039877,0.154326816,0.026334668,0,60.5
2/6/09,0.495544823,0.160273354,0.032564374,0,66.5
2/7/09,0.495544823,0.161689196,0.0314317,0,69.5
2/8/09,0.498376507,0.164237713,0.032281206,0,66.5
2/9/09,0.594653787,0.169334745,0.036811901,17.78,64.5
2/10/09,0.651287481,0.178962473,0.038510912,17.78,64.5
2/11/09,0.679604328,0.185192179,0.027467342,0,61.5
2/12/09,0.61447558,0.189722875,0.0314317,0,59.5
2/13/09,0.574831994,0.202465456,0.034263385,0,70
2/14/09,0.549346832,0.205297141,0.033413879,0,56
2/15/09,0.515366615,0.193970402,0.030865363,0,58.5
2/16/09,0.512534931,0.188307033,0.029166352,0.508,54.5
2/17/09,0.501208192,0.202182288,0.037661407,1.27,58
2/18/09,0.484218084,0.19991694,0.036245564,0,70
2/19/09,0.495544823,0.191988223,0.028600015,0,54.5
2/20/09,0.487049768,0.185475348,0.032564374,0,54
2/21/09,0.492713138,0.202182288,0.032847543,0,53.5
2/22/09,0.464396291,0.195386244,0.028033679,0,49
2/23/09,0.472891345,0.195952581,0.0314317,0,53
2/24/09,0.509703246,0.201332782,0.027184173,0,65.5
2/25/09,0.538020093,0.206429815,0.027467342,0,73
2/26/09,0.56633694,0.208695162,0.030582195,0,77.5
2/27/09,0.509703246,0.211810016,0.027184173,0,74.5
2/28/09,0.532356724,0.215208037,0.023502983,0,52.5
3/1/09,0.504039877,0.206429815,0.028033679,0,48.5
3/2/09,0.526693354,0.205863478,0.033697048,0,51
3/3/09,0.506871561,0.215491206,0.032847543,0,59.5
3/4/09,0.481386399,0.213792195,0.026051499,0,67.5
3/5/09,0.47005966,0.212942689,0.022653478,0,73.5
3/6/09,0.472891345,0.212376353,0.016423771,0,75.5
3/7/09,0.47572303,0.217473385,0.015857434,0,74
3/8/09,0.458732921,0.217756553,0.013592087,0,77
3/9/09,0.464396291,0.220871407,0.01472476,0,76
3/10/09,0.450237867,0.223419923,0.015857434,0,76
3/11/09,0.5181983,0.229649629,0.015857434,9.144,57
3/12/09,0.761723184,0.319980371,0.016423771,40.386,42.5
3/13/09,0.741901391,0.353960588,0.013308918,11.176,41
3/14/09,0.809861824,0.33130711,0.012459413,0,45.5
3/15/09,0.756059815,0.300158578,0.013308918,0.254,55.5
3/16/09,0.713584544,0.278920943,0.011326739,0,64
3/17/09,0.676772643,0.265045688,0.013308918,0,67.5
3/18/09,0.594653787,0.256267465,0.01472476,0,69.5
3/19/09,0.478554714,0.24437439,0.008778223,0,70.5
3/20/09,0.659782535,0.233047651,0.009627728,0,66.5
3/21/09,0.659782535,0.231631808,0.008778223,0,67
3/22/09,0.66261422,0.227101113,0.007928717,0,73
3/23/09,0.617307265,0.225968439,0.009910896,0,72.5
3/24/09,0.532356724,0.226817944,0.009627728,1.016,72
3/25/09,0.563505255,0.217190216,0.009910896,5.842,62
3/26/09,0.665445905,0.204447635,0.012459413,4.826,65.5
3/27/09,0.685267697,0.206996152,0.013308918,4.064,65
3/28/09,0.688099382,0.192271391,0.013875255,0,53.5
3/29/09,0.628634003,0.176980294,0.01104357,0,56
3/30/09,0.603148841,0.176413957,0.016423771,0,69.5
3/31/09,0.586158733,0.173582272,0.012459413,0.508,63.5
4/1/09,0.549346832,0.157724838,0.016423771,0,61.5
4/2/09,0.608812211,0.176413957,0.018122782,7.62,61
4/3/09,0.648455796,0.191138717,0.019255456,0,63
4/4/09,0.622970634,0.182360495,0.016423771,0,71.5
4/5/09,0.608812211,0.182077326,0.006229706,0,63.5
4/6/09,0.594653787,0.176980294,0.005663369,0,55
4/7/09,0.574831994,0.174714946,0.007079212,0,58
4/8/09,0.538020093,0.176413957,0.00934456,0,69
4/9/09,0.52386167,0.179811978,0.009061391,0,79
4/10/09,0.453069552,0.171883261,0.005946538,0,64.5
4/11/09,0.444574498,0.169901082,0.007928717,0,61
4/12/09,0.444574498,0.167069397,0.011893076,10.668,70
4/13/09,0.453069552,0.171316924,0.008495054,0,63.5
4/14/09,0.433247759,0.167918903,0.009627728,0,63
4/15/09,0.441742813,0.165370386,0.009627728,0,70
4/16/09,0.441742813,0.171033756,0.011326739,0,69
4/17/09,0.555010201,0.185758516,0.067677264,31.496,63.5
4/18/09,0.702257806,0.250887264,0.067110927,3.048,72.5
4/19/09,0.651287481,0.231631808,0.032564374,0,69.5
4/20/09,0.594653787,0.214358532,0.022653478,0,68.5
4/21/09,0.546515147,0.206996152,0.019255456,0,77
4/22/09,0.538020093,0.19623575,0.020671298,0,79
4/23/09,0.538020093,0.177829799,0.018689119,0,74
4/24/09,0.526693354,0.17216643,0.016140603,0.254,74.5
4/25/09,0.509703246,0.159423849,0.015857434,0,79.5
4/26/09,0.509703246,0.157724838,0.01670694,0.508,76
4/27/09,0.538020093,0.19057238,0.053235672,16.51,67.5
4/28/09,0.679604328,0.294495209,0.065695085,2.032,73
4/29/09,0.631465688,0.291663524,0.037661407,0,77
4/30/09,0.56633694,0.294495209,0.030299026,0,79
5/1/09,0.557841886,0.278920943,0.018972287,0,80
5/2/09,0.538020093,0.267027867,0.015291097,0,79.5
5/3/09,0.535188408,0.257683308,0.013875255,2.032,74
5/4/09,0.538020093,0.245790232,0.008211886,0,70
5/5/09,0.535188408,0.239843694,0.013592087,0,80
5/6/09,0.501208192,0.236445672,0.011609907,0,82.5
5/7/09,0.512534931,0.228800124,0.010194065,0,83
5/8/09,0.501208192,0.221720912,0.00934456,0,85.5
5/9/09,0.555010201,0.212376353,0.008495054,0,83
5/10/09,0.543683462,0.201049614,0.008211886,0,83
5/11/09,0.529525039,0.195952581,0.006796043,0,83.5
5/12/09,0.47572303,0.19255456,0.008211886,0,83.5
5/13/09,0.467227976,0.18321,0.011609907,0,85
5/14/09,0.515366615,0.175281283,0.00934456,0,82.5
5/15/09,0.441742813,0.161122859,0.009910896,0,83
5/16/09,0.555010201,0.182360495,0.011326739,38.862,72.5
5/17/09,0.642792427,0.254285286,0.013875255,0,68.5
5/18/09,0.540851778,0.244091221,0.013308918,0,68
5/19/09,0.532356724,0.250037759,0.01104357,0,67.5
5/20/09,0.472891345,0.249471422,0.012459413,0,70.5
5/21/09,0.467227976,0.24239221,0.013308918,0,73
5/22/09,0.47572303,0.235312999,0.011609907,0,78.5
5/23/09,0.47005966,0.244657558,0.009910896,1.27,75
5/24/09,0.597485472,0.252303107,0.012459413,2.794,75
5/25/09,0.572000309,0.237295178,0.010194065,0,78
5/26/09,0.557841886,0.235312999,0.009627728,0,82.5
5/27/09,0.552178517,0.233330819,0.007928717,0,79.5
5/28/09,0.580495364,0.225118934,0.010477233,0,80
5/29/09,0.521029985,0.222570417,0.004813864,0,82
5/30/09,0.504039877,0.222570417,0.004813864,0,81.5
5/31/09,0.509703246,0.217756553,0.007645549,0,81
6/1/09,0.467227976,0.219172396,0.008211886,0,80
6/2/09,0.450237867,0.225402102,0.00736238,0,84
6/3/09,0.424752705,0.234180325,0.012176244,1.524,80
6/4/09,0.47005966,0.231631808,0.010477233,0,78.5
6/5/09,0.481386399,0.226534776,0.007928717,0,77.5
6/6/09,0.501208192,0.225968439,0.00736238,0,83.5
6/7/09,0.521029985,0.215208037,0.009061391,0,82.5
6/8/09,0.526693354,0.210394173,0.007079212,0,84
6/9/09,0.504039877,0.208128825,0.005946538,0,84.5
6/10/09,0.481386399,0.203031793,0.008495054,0,88
6/11/09,0.498376507,0.193970402,0.00736238,22.86,84.5
6/12/09,0.65695085,0.185758516,0.012176244,0,84
6/13/09,0.634297373,0.17952881,0.009910896,0,88
6/14/09,0.625802319,0.17018425,0.007928717,0,88
6/15/09,0.605980526,0.159990186,0.004530696,0,88.5
6/16/09,0.572000309,0.150079289,0.001415842,0,89
6/17/09,0.557841886,0.145265425,0.000283168,0,89
6/18/09,0.492713138,0.145265425,0.001699011,0,89
6/19/09,0.453069552,0.139318887,0.000849505,0,87.5
6/20/09,0.450237867,0.133089181,0,0,90
6/21/09,0.467227976,0.122328779,0.000283168,0,89
6/22/09,0.478554714,0.113833725,0,0,88.5
6/23/09,0.447406183,0.108170356,0,0,89
6/24/09,0.461564606,0.102506986,0,0,91
6/25/09,0.467227976,0.099675301,0,0,92.5
6/26/09,0.450237867,0.100524807,0,0,91.5
6/27/09,0.433247759,0.098542628,0,0,92
6/28/09,0.487049768,0.095710943,0,0,90.5
6/29/09,0.455901237,0.090047573,0.003398022,0,91.5
6/30/09,0.430416074,0.087499057,0.017556445,9.906,81.5
7/1/09,0.560673571,0.081552519,0.016423771,2.286,83.5
7/2/09,0.586158733,0.078720835,0.015574266,0,88.5
7/3/09,0.540851778,0.075039645,0.014441592,0,89
7/4/09,0.543683462,0.082118856,0.01302575,0,91.5
7/5/09,0.529525039,0.143000077,0.007645549,0,91.5
7/6/09,0.498376507,0.144132751,0.009061391,0,87.5
7/7/09,0.47572303,0.15914068,0.01302575,0,90
7/8/09,0.453069552,0.143283246,0.008778223,0,92
7/9/09,0.484218084,0.14073473,0.00736238,0,91.5
7/10/09,0.464396291,0.126009969,0.001699011,0,90
7/11/09,0.438911129,0.129974328,0.00368119,0,88.5
7/12/09,0.47005966,0.130257496,0.005097032,0,89.5
7/13/09,0.461564606,0.118081252,0.006796043,0,91
7/14/09,0.441742813,0.105621839,0.002265348,0,90.5
7/15/09,0.430416074,0.092879258,0.000849505,0,90
7/16/09,0.42758439,0.085800046,0.000566337,0,91
7/17/09,0.407762597,0.078720835,0.000566337,0,90
7/18/09,0.413425966,0.073057465,0.000566337,0,88
7/19/09,0.424752705,0.057483199,0.003398022,0,89.5
7/20/09,0.402099227,0.047005966,0.007079212,0,89.5
7/21/09,0.382277435,0.041908934,0.01302575,0,90.5
7/22/09,0.385109119,0.036811901,0.011609907,3.302,87.5
7/23/09,0.512534931,0.03709507,0.012176244,0,86
7/24/09,0.484218084,0.036811901,0.000566337,0,89
7/25/09,0.455901237,0.036528733,0.001415842,0,90
7/26/09,0.464396291,0.036528733,0.004530696,0,91
7/27/09,0.453069552,0.041059428,0.005663369,0,92
7/28/09,0.407762597,0.088348563,0.008211886,0,91
7/29/09,0.396435858,0.092312921,0.001982179,0,89.5
7/30/09,0.368119011,0.100807975,0.000283168,0.762,85
7/31/09,0.424752705,0.124877295,0.003114853,0,89.5
8/1/09,0.404930912,0.132239675,0.013308918,0,91
8/2/09,0.399267543,0.133372349,0.014441592,0,88.5
8/3/09,0.370950696,0.16848524,0.015291097,0,88.5
8/4/09,0.385109119,0.181794158,0.007645549,0,90
8/5/09,0.385109119,0.182360495,0.007928717,0,90.5
8/6/09,0.419089336,0.199067434,0.008211886,0,91.5
8/7/09,0.433247759,0.195952581,0.005946538,0,91
8/8/09,0.455901237,0.182360495,0.005946538,0,90.5
8/9/09,0.455901237,0.169334745,0,0.508,91
8/10/09,0.455901237,0.151495131,0,0,91
8/11/09,0.424752705,0.145548594,0,0,91
8/12/09,0.455901237,0.133372349,0.000283168,0,88
8/13/09,0.453069552,0.131956507,0.002548516,0,86.5
8/14/09,0.433247759,0.132522844,0.003114853,0,89
8/15/09,0.424752705,0.128841654,0.001982179,0,90
8/16/09,0.430416074,0.121479274,0.001982179,0,90
8/17/09,0.444574498,0.117514915,0.000566337,0,90
8/18/09,0.419089336,0.114966399,0,0,89.5
8/19/09,0.410594282,0.11468323,0,0,88.5
8/20/09,0.424752705,0.121479274,0.000849505,0,91
8/21/09,0.42758439,0.111851546,0,0,91.5
8/22/09,0.42758439,0.112417883,0,0.254,89.5
8/23/09,0.450237867,0.105338671,0,0,91.5
8/24/09,0.416257651,0.091180247,0,0,90
8/25/09,0.404930912,0.082118856,0,0,89.5
8/26/09,0.413425966,0.071641623,0,4.318,89.5
8/27/09,0.436079444,0.06484558,0,14.478,88
8/28/09,0.481386399,0.073057465,0,0,85.5
