datetime,Barton_discharge_m3s,Hueco_discharge_m3s,Jacobs_discharge_m3s,PRCP_mm,T_AVER_F,T_AVER_C,T_MAX_C,T_MIN_C
1/14/21,1.027901546,0.248621917,0.018972287,0,53.5,11.94444444,20.6,3.3
1/15/21,1.013743123,0.242675379,0.01302575,0,49.5,9.722222222,15.6,3.9
1/16/21,1.005248069,0.236445672,0.017556445,0,51,10.55555556,18.3,2.8
1/17/21,0.98825796,0.233047651,0.017556445,0,54,12.22222222,20.6,3.9
1/18/21,0.959941113,0.23134864,0.022936646,0,56,13.33333333,23.9,2.8
1/19/21,0.948614375,0.231631808,0.020954467,8.89,59.5,15.27777778,20.6,10
1/20/21,0.942951005,0.226534776,0.022653478,1.524,51.5,10.83333333,12.8,8.9
1/21/21,0.951446059,0.233047651,0.034829722,0,58,14.44444444,18.9,10
1/22/21,0.954277744,0.234746662,0.039077249,0.254,65,18.33333333,25.6,11.1
1/23/21,0.957109429,0.236162504,0.03879408,0.254,55.5,13.05555556,16.1,10
1/24/21,0.925960897,0.240410031,0.045023787,0.762,65.5,18.61111111,21.7,15.6
1/25/21,0.928792582,0.242958547,0.047005966,1.524,62.5,16.94444444,24.4,9.4
1/26/21,0.925960897,0.235312999,0.043041607,0,59.5,15.27777778,22.8,7.8
1/27/21,0.911802473,0.231631808,0.031998037,0,55,12.77777778,18.3,7.2
1/28/21,0.906139104,0.224552597,0.029732689,0,47,8.333333333,13.3,3.3
1/29/21,0.903307419,0.225685271,0.032847543,0,52.5,11.38888889,20.6,2.2
1/30/21,0.917465843,0.233897156,0.030015858,0,66.5,19.16666667,26.7,11.7
1/31/21,0.920297528,0.232198145,0.023786151,0,59,15,20.6,9.4
2/1/21,0.908970789,0.226534776,0.021520804,0,54,12.22222222,19.4,5
2/2/21,0.906139104,0.226251608,0.022653478,0,54.5,12.5,20.6,4.4
2/3/21,0.891980681,0.229366461,0.024918825,0,61,16.11111111,25,7.2
2/4/21,0.891980681,0.228516955,0.043324776,0,70,21.11111111,29.4,12.8
2/5/21,0.886317311,0.228233787,0.07220796,1.524,52.5,11.38888889,16.1,6.7
2/6/21,0.891980681,0.232764482,0.069093107,0,61.5,16.38888889,23.9,8.9
2/7/21,0.894812365,0.230782303,0.060031716,0,55,12.77777778,21.1,4.4
2/8/21,0.889148996,0.231065472,0.062297063,0,63.5,17.5,24.4,10.6
2/9/21,0.872158888,0.232764482,0.063146569,0,55,12.77777778,17.8,7.8
2/10/21,0.874990572,0.233330819,0.058049536,1.016,41.5,5.277777778,7.8,2.8
2/11/21,0.903307419,0.238994189,0.05550102,11.43,34,1.111111111,2.8,-0.5
2/12/21,0.937287636,0.262497172,0.046722798,0,31,-0.555555556,0.6,-1.6
2/13/21,0.920297528,0.254002118,0.041908934,0,28.5,-1.944444444,-0.5,-3.2
2/14/21,0.908970789,0.25541796,0.035396059,5.08,21.5,-5.833333333,-1,-10.5
2/15/21,0.900475735,0.257400139,0.03709507,13.208,16.5,-8.611111111,-3.8,-13.2
2/16/21,0.903307419,0.256550634,0.033980216,0.508,16.5,-8.611111111,-3.2,-13.8
2/17/21,0.962772798,0.269859552,0.04077626,13.716,28,-2.222222222,0,-4.3
2/18/21,1.010911438,0.291663524,0.020104961,0.254,28.5,-1.944444444,0.6,-4.3
2/19/21,0.999584699,0.281469459,0.020954467,0,32,0,6.1,-6
2/20/21,1.019406492,0.282602133,0.031148532,0,44,6.666666667,16.7,-3.2
2/21/21,1.0363966,0.282602133,0.058615873,0,60,15.55555556,24.4,6.7
2/22/21,1.030733231,0.277505101,0.072491128,0,59,15,24.4,5.6
2/23/21,1.005248069,0.27382391,0.073623802,0,63,17.22222222,26.1,8.3
2/24/21,0.98825796,0.274107079,0.073623802,0,75,23.88888889,30,17.8
2/25/21,0.979762906,0.269859552,0.074190139,1.016,58.5,14.72222222,18.9,10.6
2/26/21,0.965604483,0.26844371,0.073623802,0.508,53.5,11.94444444,15.6,8.3
2/27/21,0.959941113,0.271558563,0.074756476,0.254,68.5,20.27777778,26.1,14.4
2/28/21,0.962772798,0.273540742,0.074756476,0,66,18.88888889,23.3,14.4
3/1/21,0.962772798,0.26844371,0.072491128,3.556,53,11.66666667,14.4,8.9
3/2/21,0.965604483,0.262497172,0.071924791,0,56,13.33333333,19.4,7.2
3/3/21,0.937287636,0.259382319,0.069376275,0,55.5,13.05555556,22.8,3.3
3/4/21,0.925960897,0.257683308,0.073623802,0,61,16.11111111,25,7.2
3/5/21,0.928792582,0.257116971,0.067960433,0,68.5,20.27777778,26.7,13.9
3/6/21,0.934455951,0.246922906,0.05918221,0,59,15,20.6,9.4
3/7/21,0.928792582,0.244091221,0.057483199,0,56,13.33333333,21.7,5
3/8/21,0.920297528,0.242958547,0.060881221,0,59.5,15.27777778,23.3,7.2
3/9/21,0.917465843,0.244657558,0.068809938,0,67,19.44444444,25,13.9
3/10/21,0.917465843,0.248338748,0.069376275,0,73.5,23.05555556,28.3,17.8
3/11/21,0.911802473,0.246639737,0.052952504,0,75.5,24.16666667,27.8,20.6
3/12/21,0.911802473,0.245507063,0.051536662,0,75,23.88888889,27.2,20.6
3/13/21,0.917465843,0.249188254,0.053235672,3.302,72.5,22.5,25,20
3/14/21,0.920297528,0.251453601,0.043607944,0.254,65.5,18.61111111,25.6,11.7
3/15/21,0.925960897,0.249471422,0.046156461,0,67,19.44444444,30.6,8.3
3/16/21,0.94011932,0.248905085,0.049837651,0,75,23.88888889,28.3,19.4
3/17/21,0.923129212,0.247489243,0.061447558,0.254,65.5,18.61111111,25,12.2
3/18/21,0.911802473,0.234463493,0.041625765,0,60,15.55555556,22.8,8.3
3/19/21,0.911802473,0.228233787,0.026051499,0,58.5,14.72222222,21.7,7.8
3/20/21,0.906139104,0.230499135,0.023219815,0,58,14.44444444,22.8,6.1
3/21/21,0.908970789,0.229932798,0.033980216,0,63,17.22222222,24.4,10
3/22/21,0.911802473,0.235312999,0.019538624,6.858,65,18.33333333,22.8,13.9
3/23/21,0.976931222,0.265328856,0.025485162,1.016,68,20,27.8,12.2
3/24/21,0.959941113,0.26646153,0.028033679,0,63,17.22222222,22.2,12.2
3/25/21,0.971267852,0.262497172,0.030299026,12.446,65,18.33333333,23.9,12.8
3/26/21,0.971267852,0.261364498,0.043041607,0,66,18.88888889,28.9,8.9
3/27/21,0.965604483,0.259382319,0.053235672,0,76.5,24.72222222,30.6,18.9
3/28/21,0.94578269,0.25541796,0.029732689,0,65,18.33333333,24.4,12.2
3/29/21,0.934455951,0.244657558,0.033980216,0,61.5,16.38888889,25.6,7.2
3/30/21,0.923129212,0.2460734,0.033697048,0,70,21.11111111,26.7,15.6
3/31/21,0.908970789,0.242109042,0.02775051,0.508,64.5,18.05555556,22.8,13.3
4/1/21,0.906139104,0.233613988,0.02406932,0,57.5,14.16666667,22.2,6.1
4/2/21,0.906139104,0.238144683,0.028600015,0,58.5,14.72222222,22.8,6.7
4/3/21,0.920297528,0.23871102,0.030582195,8.89,59,15,18.9,11.1
4/4/21,0.931624266,0.235312999,0.041908934,0,65.5,18.61111111,23.9,13.3
4/5/21,0.928792582,0.235312999,0.041059428,0,71,21.66666667,28.3,15
4/6/21,0.917465843,0.235879336,0.033413879,0,77,25,30.6,19.4
4/7/21,0.911802473,0.232481314,0.024918825,0,75.5,24.16666667,31.7,16.7
4/8/21,0.908970789,0.233330819,0.020954467,0,72.5,22.5,33.3,11.7
4/9/21,0.900475735,0.232198145,0.023786151,0,80.5,26.94444444,33.3,20.6
4/10/21,0.89764405,0.230782303,0.021520804,0,70.5,21.38888889,27.8,15
4/11/21,0.894812365,0.223703091,0.025201994,0,69,20.55555556,32.2,8.9
4/12/21,0.891980681,0.223136754,0.025485162,0,78,25.55555556,32.2,18.9
4/13/21,0.883485626,0.223136754,0.019538624,0,77.5,25.27777778,28.9,21.7
4/14/21,0.877822257,0.222570417,0.022936646,0,77,25,28.9,21.1
4/15/21,0.880653942,0.223419923,0.032564374,1.778,67,19.44444444,22.8,16.1
4/16/21,0.874990572,0.222853586,0.042758439,1.016,64.5,18.05555556,20.6,15.6
4/17/21,0.891980681,0.219738733,0.034829722,0,59.5,15.27777778,18.9,11.7
4/18/21,0.891980681,0.211526847,0.037661407,0,60.5,15.83333333,21.1,10.6
4/19/21,0.894812365,0.208695162,0.039926754,0,63,17.22222222,25,9.4
4/20/21,0.891980681,0.209827836,0.033130711,0,68,20,29.4,10.6
4/21/21,0.891980681,0.212659521,0.035679227,0,56,13.33333333,20,6.7
4/22/21,0.894812365,0.230782303,0.03709507,0.254,59.5,15.27777778,19.4,11.1
4/23/21,0.908970789,0.232764482,0.052386167,21.082,67,19.44444444,22.2,16.7
4/24/21,0.931624266,0.224552597,0.047855471,0,72.5,22.5,28.9,16.1
4/25/21,0.937287636,0.215774374,0.052102998,0,72.5,22.5,31.7,13.3
4/26/21,0.94011932,0.21832289,0.043607944,0,77.5,25.27777778,30.6,20
4/27/21,0.917465843,0.219738733,0.039643586,0,74.5,23.61111111,26.7,20.6
4/28/21,0.89764405,0.226534776,0.049554482,1.27,79.5,26.38888889,29.4,23.3
4/29/21,0.914634158,0.42758439,0.051536662,18.034,71.5,21.94444444,23.9,20
4/30/21,0.965604483,0.521029985,0.065128748,34.798,70.5,21.38888889,23.9,18.9
5/1/21,1.285584854,2.307823031,0.402099227,36.576,70.5,21.38888889,24.4,18.3
5/2/21,1.815109893,2.8316847,0.444574498,0,75,23.88888889,31.7,16.1
5/3/21,1.761307883,1.874575271,0.239843694,0,83.5,28.61111111,34.4,22.8
5/4/21,1.701842505,1.362040341,0.140168393,0,75.5,24.16666667,28.9,19.4
5/5/21,1.687684081,1.172317466,0.0889149,0,70,21.11111111,27.8,14.4
5/6/21,1.662198919,1.070376817,0.07588915,0,73.5,23.05555556,31.7,14.4
5/7/21,1.628218703,1.107188718,0.073623802,0,73.5,23.05555556,30.6,15.6
5/8/21,1.591406801,0.974099537,0.071924791,0,79.5,26.38888889,32.8,20
5/9/21,1.56025827,0.869327203,0.077871329,0.254,82,27.77777778,32.2,23.3
5/10/21,1.531941423,0.761723184,0.068243601,0,71.5,21.94444444,26.7,17.2
5/11/21,1.500792891,0.770218238,0.068809938,6.604,69,20.55555556,24.4,16.7
5/12/21,1.475307729,0.761723184,0.071358454,0,67.5,19.72222222,23.9,15.6
5/13/21,1.461149305,0.620138949,0.071358454,0,67.5,19.72222222,23.9,15.6
5/14/21,1.449822566,0.588990418,0.063146569,0,71.5,21.94444444,29.4,14.4
5/15/21,1.438495828,0.577663679,0.048988145,0,73.5,23.05555556,26.7,19.4
5/16/21,1.478139413,0.5181983,0.05181983,27.686,76,24.44444444,27.8,21.1
5/17/21,1.585743432,0.467227976,0.063712906,9.906,74,23.33333333,27.8,18.9
5/18/21,1.730159352,0.605980526,0.083534699,13.462,72.5,22.5,26.1,18.9
5/19/21,1.829268316,1.305406647,0.095144606,0,68.5,20.27777778,22.8,17.8
5/20/21,1.823604947,1.313901701,0.09061391,0,74.5,23.61111111,30,17.2
5/21/21,1.7952881,1.313901701,0.084101036,0,78,25.55555556,30.6,20.6
5/22/21,1.786793046,1.350713602,0.095144606,16.51,76.5,24.72222222,27.2,22.2
5/23/21,1.84342674,1.32522844,0.10363966,4.318,72,22.22222222,23.3,21.1
5/24/21,2.101110047,1.458317621,0.136487203,3.048,79,26.11111111,31.1,21.1
5/25/21,2.276674499,1.849090109,0.135637697,0.254,81.5,27.5,32.8,22.2
5/26/21,2.256852706,2.777882691,0.106754513,3.048,79.5,26.38888889,32.8,20
5/27/21,2.231367544,2.809031222,0.100241638,0,82.5,28.05555556,32.2,23.9
5/28/21,2.220040805,3.228120558,0.101091144,33.782,77,25,31.1,18.9
5/29/21,2.36162504,5.068715613,0.145548594,0,77,25,31.1,18.9
5/30/21,2.370120094,3.001585782,0.120629768,12.192,78.5,25.83333333,31.1,20.6
5/31/21,2.370120094,2.106773417,0.104772334,16.002,77.5,25.27777778,30,20.6
6/1/21,2.415427049,2.007664452,0.080986182,15.24,77.5,25.27777778,30.6,20
6/2/21,2.421090419,1.917050542,0.070792118,21.336,76.5,24.72222222,31.7,17.8
6/3/21,2.480555797,1.866080217,0.399267543,24.384,68.5,20.27777778,22.8,17.8
6/4/21,2.517367698,2.075624885,0.526693354,4.318,76.5,24.72222222,29.4,20
6/5/21,2.517367698,2.061466462,0.790040031,1.016,76,24.44444444,28.3,20.6
6/6/21,2.520199383,2.3134864,0.52386167,0,80,26.66666667,32.8,20.6
6/7/21,2.523031068,2.268179445,0.424752705,0,84.5,29.16666667,32.8,25.6
6/8/21,2.525862752,2.21720912,0.351128903,1.016,85.5,29.72222222,33.9,25.6
6/9/21,2.537189491,2.307823031,0.308653632,0,86,30,35,25
6/10/21,2.54851623,2.293664607,0.286000155,0,85.5,29.72222222,34.4,25
6/11/21,2.534357807,2.273842814,0.286000155,0,85.5,29.72222222,33.9,25.6
6/12/21,2.528694437,2.228535859,0.286000155,0,85.5,29.72222222,35,24.4
6/13/21,2.523031068,2.166238796,0.253718949,0,87,30.55555556,37.2,23.9
6/14/21,2.517367698,2.171902165,0.2146417,0,88,31.11111111,37.8,24.4
6/15/21,2.511704329,2.163407111,0.227950618,0,87,30.55555556,37.2,23.9
6/16/21,2.503209275,2.152080372,0.177263462,0,85,29.44444444,36.1,22.8
6/17/21,2.491882536,2.154912057,0.169617914,0,85.5,29.72222222,36.1,23.3
6/18/21,2.483387482,2.135090264,0.162538702,0,85,29.44444444,34.4,24.4
6/19/21,2.477724113,2.115268471,0.154326816,0,83,28.33333333,35.6,21.1
6/20/21,2.466397374,2.086951624,0.161406028,0,85.5,29.72222222,35,24.4
6/21/21,2.45223895,2.058634777,0.1517783,0,88.5,31.38888889,35.6,27.2
6/22/21,2.435248842,2.021822876,0.132522844,0.254,81,27.22222222,31.7,22.8
6/23/21,2.415427049,1.990674344,0.127425812,0.254,88.5,31.38888889,36.7,26.1
6/24/21,2.387110202,1.956694128,0.148946615,0,88,31.11111111,36.7,25.6
6/25/21,2.364456725,1.925545596,0.13875255,0,87.5,30.83333333,36.1,25.6
6/26/21,2.347466616,1.880238641,0.134788192,0,88,31.11111111,36.7,25.6
6/27/21,2.327644823,1.866080217,0.144982257,3.048,84,28.88888889,33.3,24.4
6/28/21,2.310654715,1.883070326,0.127142643,0,82.5,28.05555556,32.8,23.3
6/29/21,2.336139878,1.832100001,0.113833725,19.812,81,27.22222222,31.1,23.3
6/30/21,2.353129986,1.78962473,0.109869366,0.508,84,28.88888889,33.9,23.9
7/1/21,2.341803247,1.749981145,0.121479274,0.508,85,29.44444444,35.6,23.3
7/2/21,2.319149769,1.716000928,0.113267388,0,86.5,30.27777778,36.1,24.4
7/3/21,2.290832922,1.687684081,0.11100204,0,84.5,29.16666667,33.9,24.4
7/4/21,2.268179445,1.659367234,0.11468323,33.02,80.5,26.94444444,30,23.9
7/5/21,2.26534776,1.662198919,0.173865441,27.94,80,26.66666667,29.4,23.9
7/6/21,2.327644823,2.35596167,0.319980371,13.208,82.5,28.05555556,32.2,23.9
7/7/21,2.344634932,2.333308193,0.184909011,0,80.5,26.94444444,31.1,22.8
7/8/21,2.341803247,2.288001238,0.152344637,5.08,81.5,27.5,31.7,23.3
7/9/21,2.353129986,2.285169553,0.229366461,5.842,78,25.55555556,27.2,23.9
7/10/21,2.367288409,2.40410031,0.191138717,13.208,84.5,29.16666667,34.4,23.9
7/11/21,2.364456725,2.36162504,0.173015935,0,84,28.88888889,32.8,25
7/12/21,2.333308193,2.254021021,0.133655518,0,81.5,27.5,31.1,23.9
7/13/21,2.299327976,2.203050697,0.119213926,0.762,81.5,27.5,32.8,22.2
7/14/21,2.273842814,2.140753633,0.139035719,0.762,82.5,28.05555556,33.9,22.2
7/15/21,2.251189337,2.086951624,0.138186213,0,84.5,29.16666667,33.9,24.4
7/16/21,2.234199228,2.041644669,0.135354529,0,85,29.44444444,34.4,24.4
7/17/21,2.21720912,2.010496137,0.134788192,0,85.5,29.72222222,34.4,25
7/18/21,2.203050697,1.945367389,0.133938686,0,84.5,29.16666667,35,23.3
7/19/21,2.205882381,1.931208965,0.130823833,1.524,86,30,36.1,23.9
7/20/21,2.271011129,2.018991191,0.142150572,0,82.5,28.05555556,33.3,22.8
7/21/21,2.262516075,1.990674344,0.147530773,0.762,83,28.33333333,33.9,22.8
7/22/21,2.288001238,1.968020867,0.132806012,0,82.5,28.05555556,34.4,21.7
7/23/21,2.279506184,1.863248533,0.136204034,0.254,84.5,29.16666667,35,23.3
7/24/21,2.254021021,1.781129676,0.138186213,0,87.5,30.83333333,36.7,25
7/25/21,2.228535859,1.679189027,0.128841654,0,87.5,30.83333333,37.8,23.9
7/26/21,2.200219012,1.65087218,0.122895116,0,86.5,30.27777778,37.2,23.3
7/27/21,2.17473385,1.577248378,0.113833725,0,86.5,30.27777778,36.7,23.9
7/28/21,2.146417003,1.540436477,0.112701051,0,87.5,30.83333333,36.1,25.6
7/29/21,2.12093184,1.548931531,0.115815904,0,87,30.55555556,36.7,24.4
7/30/21,2.098278363,1.514951315,0.116948578,0,86,30,36.1,23.9
7/31/21,2.07845657,1.548931531,0.117514915,0,87.5,30.83333333,36.7,25
8/1/21,2.0727932,1.701842505,0.126009969,0,89.5,31.94444444,38.3,25.6
8/2/21,2.115268471,1.670693973,0.262214003,20.574,80,26.66666667,30,23.3
8/3/21,2.256852706,2.160575426,0.297326894,0,84,28.88888889,33.9,23.9
8/4/21,2.26534776,2.392773572,0.211243679,0,83,28.33333333,33.3,23.3
8/5/21,2.268179445,2.180397219,0.183776337,0.762,81.5,27.5,30,25
8/6/21,2.279506184,2.069961516,0.167635734,2.54,83.5,28.61111111,33.3,23.9
8/7/21,2.285169553,1.951030758,0.149512952,0,86,30,35.6,24.4
8/8/21,2.285169553,1.798119785,0.133089181,0,88,31.11111111,36.7,25.6
8/9/21,2.279506184,1.642377126,0.122611948,0,89,31.66666667,37.2,26.1
8/10/21,2.26534776,1.619723648,0.11298422,0,88,31.11111111,37.2,25
8/11/21,2.242694282,1.721664298,0.113267388,0,88,31.11111111,37.2,25
8/12/21,2.214377435,1.741486091,0.105338671,0,88,31.11111111,37.2,25
8/13/21,2.194555643,1.713169244,0.097976291,0,87.5,30.83333333,37.2,24.4
8/14/21,2.177565534,1.645208811,0.094578269,0,87.5,30.83333333,37.2,24.4
8/15/21,2.177565534,1.585743432,0.098825796,60.96,83,28.33333333,34.4,22.2
8/16/21,2.205882381,1.540436477,0.111285209,0,82.5,28.05555556,34.4,21.7
8/17/21,2.200219012,1.509287945,0.11298422,0,84,28.88888889,33.9,23.9
8/18/21,2.188892273,1.446990882,0.110152535,0,87.5,30.83333333,35,26.7
8/19/21,2.171902165,1.404515611,0.13139017,0,88.5,31.38888889,36.1,26.7
8/20/21,2.152080372,1.359208656,0.106754513,0,86.5,30.27777778,35,25.6
8/21/21,2.12093184,1.328060124,0.102790155,0,88,31.11111111,36.7,25.6
8/22/21,2.089783309,1.342218548,0.094295101,0,86.5,30.27777778,36.7,23.9
8/23/21,2.067129831,1.291248223,0.08325153,0,85.5,29.72222222,36.1,23.3
8/24/21,2.041644669,1.316733386,0.079853509,0,87,30.55555556,36.7,24.4
8/25/21,2.018991191,1.299743277,0.076738655,0,87,30.55555556,36.7,24.4
8/26/21,1.999169398,1.262931376,0.079853509,0,88.5,31.38888889,37.8,25
8/27/21,1.979347605,1.217624421,0.081269351,1.524,83,28.33333333,32.2,24.4
8/28/21,1.962357497,1.087366925,0.084384204,5.08,84.5,29.16666667,34.4,23.9
8/29/21,1.945367389,1.073208501,0.084384204,0,86,30,35.6,24.4
8/30/21,1.928377281,1.078871871,0.089481237,0,85.5,29.72222222,35.6,23.9
8/31/21,1.908555488,1.053386708,0.094295101,0,87.5,30.83333333,37.8,23.9
9/1/21,1.880238641,1.039228285,0.093445595,0,89,31.66666667,37.8,25.6
9/2/21,1.863248533,0.982594591,0.090330742,0,89,31.66666667,37.2,26.1
9/3/21,1.840595055,0.959941113,0.091180247,0,88.5,31.38888889,37.2,25.6
9/4/21,1.817941577,0.94011932,0.092312921,0,88.5,31.38888889,37.8,25
9/5/21,1.7952881,0.937287636,0.088065394,0,88.5,31.38888889,38.9,23.9
9/6/21,1.781129676,0.908970789,0.080986182,2.54,87,30.55555556,37.8,23.3
9/7/21,1.769802938,0.906139104,0.135354529,0,84.5,29.16666667,36.1,22.2
9/8/21,1.752812829,0.894812365,0.114966399,0,85,29.44444444,38.3,20.6
9/9/21,1.732991036,0.829683617,0.084384204,0,83,28.33333333,36.1,20.6
9/10/21,1.704674189,0.784376662,0.077304992,0,81.5,27.5,35.6,19.4
9/11/21,1.684852397,0.798535085,0.069376275,0,79,26.11111111,33.9,18.3
9/12/21,1.665030604,0.790040031,0.074473308,0,81.5,27.5,34.4,20.6
9/13/21,1.648040495,0.798535085,0.076738655,0,83,28.33333333,32.8,23.9
9/14/21,1.633882072,0.784376662,0.087215889,0,80.5,26.94444444,31.1,22.8
9/15/21,1.619723648,0.770218238,0.075322813,0,83.5,28.61111111,33.9,23.3
9/16/21,1.60273354,0.75322813,0.069942612,0,82.5,28.05555556,35,21.1
9/17/21,1.588575117,0.736238022,0.068243601,0,84.5,29.16666667,37.2,21.1
9/18/21,1.574416693,0.724911283,0.065128748,0,85.5,29.72222222,37.2,22.2
9/19/21,1.565921639,0.71075286,0.068243601,0,87,30.55555556,38.3,22.8
9/20/21,1.551763216,0.71075286,0.0628634,0,88.5,31.38888889,38.9,23.9
9/21/21,1.537604792,0.685267697,0.065411917,0,86,30,35,25
9/22/21,1.523446369,0.654119166,0.063712906,0,75.5,24.16666667,30.6,17.8
9/23/21,1.520614684,0.642792427,0.080703014,0,73.5,23.05555556,31.7,14.4
9/24/21,1.517782999,0.631465688,0.080703014,0,74.5,23.61111111,31.7,15.6
9/25/21,1.503624576,0.625802319,0.057766368,0,75.5,24.16666667,32.2,16.1
9/26/21,1.495129522,0.620138949,0.052669335,0,76.5,24.72222222,33.3,16.1
9/27/21,1.483802783,0.611643895,0.058615873,0,79.5,26.38888889,34.4,18.3
9/28/21,1.475307729,0.603148841,0.1203466,36.068,83,28.33333333,36.7,20
9/29/21,1.574416693,0.880653942,0.455901237,6.858,79,26.11111111,32.2,20
9/30/21,1.60273354,0.920297528,0.22030507,0,84,28.88888889,34.4,23.3
10/1/21,1.764139568,0.886317311,0.163671376,24.638,78,25.55555556,31.1,20
10/2/21,1.925545596,0.860832149,0.137619876,0,82,27.77777778,31.1,24.4
10/3/21,1.89156538,0.80703014,0.120912937,0,80,26.66666667,32.2,21.1
10/4/21,1.857585163,0.770218238,0.106471345,0,78.5,25.83333333,33.3,18.3
10/5/21,1.823604947,0.724911283,0.087782226,0,77.5,25.27777778,32.8,17.8
10/6/21,1.786793046,0.66261422,0.077588161,0,75,23.88888889,32.2,15.6
10/7/21,1.758476199,0.61447558,0.076455487,0,78,25.55555556,32.8,18.3
10/8/21,1.730159352,0.583327048,0.075039645,0,78.5,25.83333333,32.8,18.9
10/9/21,1.69901082,0.563505255,0.079853509,0,77,25,31.7,18.3
10/10/21,1.676357342,0.555010201,0.078154498,14.224,78,25.55555556,33.3,17.8
10/11/21,1.707505874,0.555010201,0.079853509,1.27,73,22.77777778,28.9,16.7
10/12/21,1.701842505,0.543683462,0.086366383,1.016,78.5,25.83333333,31.1,20.6
10/13/21,1.684852397,0.557841886,0.33130711,62.23,78.5,25.83333333,31.7,20
10/14/21,2.058634777,3.822774345,1.65653555,11.938,73.5,23.05555556,26.1,20
10/15/21,2.449407266,3.96435858,0.843842041,0,78,25.55555556,32.8,18.3
10/16/21,2.446575581,3.228120558,0.665445905,0,64.5,18.05555556,23.9,12.2
10/17/21,2.333308193,2.809031222,0.557841886,0,62.5,16.94444444,23.9,10
10/18/21,2.234199228,2.721248997,0.498376507,0,63.5,17.5,25.6,9.4
10/19/21,2.234199228,2.656120249,0.484218084,0,71,21.66666667,28.9,14.4
10/20/21,2.234199228,2.545684545,0.416257651,0,76,24.44444444,29.4,19.4
10/21/21,2.228535859,2.508872644,0.376614065,0,75,23.88888889,30,17.8
10/22/21,2.220040805,2.401268626,0.348297218,0,76,24.44444444,30.6,18.3
10/23/21,2.211545751,2.517367698,0.334138795,0,79.5,26.38888889,31.7,21.1
10/24/21,2.205882381,2.205882381,0.308653632,0,78.5,25.83333333,30.6,21.1
10/25/21,2.200219012,2.135090264,0.288831839,0,80,26.66666667,32.2,21.1
10/26/21,2.197387327,2.115268471,0.276655595,0,79.5,26.38888889,30.6,22.2
10/27/21,2.22287249,2.021822876,0.359623957,19.304,66.5,19.16666667,25.6,12.8
10/28/21,2.231367544,2.007664452,0.342633849,0,67.5,19.72222222,26.1,13.3
10/29/21,2.21720912,1.922713911,0.308653632,0,64,17.77777778,24.4,11.1
10/30/21,2.205882381,1.877406956,0.300158578,0,66.5,19.16666667,27.8,10.6
10/31/21,2.197387327,1.854753479,0.286000155,0,68,20,28.9,11.1
11/1/21,2.188892273,1.806614839,0.25541796,0,67.5,19.72222222,27.8,11.7
11/2/21,2.183228904,1.772634622,0.243808053,0,69.5,20.83333333,26.1,15.6
11/3/21,2.208714066,1.783961361,0.591822102,43.942,57.5,14.16666667,18.3,10
11/4/21,2.330476508,1.772634622,0.866495518,0,53.5,11.94444444,16.7,7.2
11/5/21,2.36162504,1.741486091,0.719247914,0,53.5,11.94444444,18.9,5
11/6/21,2.367288409,1.741486091,0.671109274,0,56.5,13.61111111,21.7,5.6
11/7/21,2.375783463,1.74714946,0.634297373,0,60,15.55555556,23.9,7.2
