Date,Ob_Temperature (C),Ob_Observed discharge (mm),Ob_Precipitation (mm),Ob_Potential evapotranspiration (mm),Yenisei_Temperature (C),Yenisei_Observed discharge (mm),Yenisei_Precipitation (mm),Yenisei_Potential evapotranspiration (mm),Lena_Temperature (C),Lena_Observed discharge (mm),Lena_Precipitation (mm),Lena_Potential evapotranspiration (mm),Kolyma_Temperature (C),Kolyma_Observed discharge (mm),Kolyma_Precipitation (mm),Kolyma_Potential evapotranspiration (mm),Yukon_Temperature (C),Yukon_Observed discharge (mm),Yukon_Precipitation (mm),Yukon_Potential evapotranspiration (mm),Mackenzie_Temperature (C),Mackenzie_Observed discharge (mm),Mackenzie_Precipitation (mm),Mackenzie_Potential evapotranspiration (mm)
7/1/1991,19.01835294,18.0063458,65.32566535,122.5130253,16.82678152,29.1168,76.03886179,104.72107,16.98609413,42.1776,48.62444969,110.7246785,13.83507053,13.25376,18.78324618,106.2386758,11.6580536,41.55610988,57.66906,84.13508531,14.18502528,28.9248,72.03717133,104.1930179
8/1/1991,14.26082482,9.58307797,60.33198403,83.8021978,13.22170791,19.64736,76.67618015,69.45234522,13.50758556,26.2044,59.46841135,66.92342509,11.01102302,8.324972308,26.03451043,62.43486974,8.894896487,34.07470265,54.48444,57.79250519,13.069301,23.424,53.67438243,82.41564312
9/1/1991,11.26219845,8.81836475,52.29813273,60.17966872,7.355620534,17.217792,40.0614488,41.91907703,4.469656892,20.16,19.78026932,36.18241891,0.756713439,12.23025231,29.26300648,25.57514993,5.456140351,26.91484916,39.43073,36.86602871,6.408153159,17.2416,41.22534302,40.44758979
10/1/1991,3.786099008,9.42521492,29.64973386,31.45989011,-3.353179442,16.163712,45.20803729,15.05799712,-8.318723896,9.45288,34.88016208,8.532932197,-10.1204401,4.627318154,21.58042061,4.379759519,-6.75422632,19.74937446,30.37914,10.56076585,-5.134359401,14.484,41.75161728,13.51414309
11/1/1991,-7.431758134,6.20644881,26.07064303,6.515933865,-14.58567784,12.261888,30.64074292,2.872832488,-23.8274524,3.2472,23.02078238,0.780252874,-22.64709497,2.189641846,25.67200221,0,-18.00510398,13.76581012,22.42657,2.937799116,-15.96863626,5.82192,35.06387925,6.501663894
12/1/1991,-17.91082482,4.86973831,30.13819754,1.737362637,-26.52016849,9.1960704,19.63818265,0.631149624,-33.35243735,2.55564,13.77789288,0.278085484,-35.59298284,2.169437538,11.92727447,1.584168337,-21.42982456,8.327398554,26.24715,2.383094137,-19.48452449,6.7968,30.78445195,2.803410903
1/1/1992,-14.38857207,3.95184814,29.07493561,2.778076767,-20.70629491,9.9211392,24.35768405,1.32601153,-31.66525954,2.64888,14.92070383,0.216496112,-37.17976187,2.281890462,10.38074097,1.161723494,-19.79872377,6.646970602,21.16062,2.472089314,-19.31522658,7.12992,25.15778902,3.528119879
2/1/1992,-13.96296789,3.26738441,17.82148438,5.26302227,-20.75060965,9.3256704,19.09434836,2.790109525,-29.21896401,2.31012,13.71082462,0.743768787,-32.64529058,1.875943385,13.7084775,0.11042084,-22.19362104,4.39172241,20.25169,4.074800567,-19.33934978,6.4056,21.701286,5.831364319
3/1/1992,-9.51659405,3.20587932,13.95015453,17.26461601,-14.01149672,10.361088,13.52654469,14.7195257,-19.83407727,2.28492,13.0466704,7.437387116,-28.98477032,1.988662154,3.865791642,3.62184364,-12.77113238,4.298035663,11.03955,15.82137161,-9.666971064,6.76464,13.61752905,22.4814479
4/1/1992,-1.62884602,3.18098441,34.25813874,45.05604235,-6.540463055,10.813824,23.58098256,36.57803515,-8.437869224,1.9782,12.59543032,26.5159538,-12.25631341,1.615547077,16.91270627,13.97194536,-6.806379741,4.224647711,15.56703,31.45454662,-4.690432937,6.73872,25.10778707,39.13727061
5/1/1992,9.81324047,11.2123769,27.73730683,102.9029654,6.336030954,45.881856,26.50995504,81.63134232,4.577303065,5.1696,26.572676,72.03907103,-0.673346693,15.66817477,17.81921852,51.8923878,1.52137165,15.06264289,21.76865,58.65279348,3.946505986,23.69232,24.25380843,73.96929739
6/1/1992,13.10489032,24.8480542,51.73358087,108.6939577,10.36043624,84.623616,55.76466663,92.0886301,12.16249271,85.2516,42.90882281,97.63816801,8.121242485,50.99328,35.06835938,86.44690259,10.90478438,58.83579759,42.17195,100.2918707,11.55682261,39.8736,44.48077851,100.118134
7/1/1992,17.6670877,23.5330169,64.44823575,118.9037329,15.49492714,34.5848832,54.86907916,99.73758003,14.85322048,38.7936,69.46993058,97.35791692,11.33767535,23.07544615,29.26849793,91.98737172,13.04545455,51.48680096,55.3642,91.86777585,13.62678901,29.1408,47.81424118,103.8216331
8/1/1992,14.77390217,12.7491254,79.39429945,77.20021812,13.61489945,15.01632,61.7957109,74.75639438,11.79476196,32.5116,38.66437763,78.3566508,5.772745687,9.537230769,36.2586188,54.35871364,9.851514996,39.82009446,50.15905,61.8417887,11.89791997,19.6464,43.94187252,84.2596531
9/1/1992,7.574121094,9.18651661,41.30106456,45.02637524,3.801798267,13.008384,44.47414399,33.87861366,3.261469171,16.9992,34.1966624,30.22215401,-0.324849712,9.012184615,19.86007953,25.86372819,0.351674641,31.7462747,42.37357,26.23923562,2.848835112,13.89216,51.38587424,34.82196522
10/1/1992,0.511208738,10.5788746,42.75113324,25.33142774,-3.645921456,12.5881344,34.77165623,16.79415543,-6.924985184,15.47712,28.09511636,10.8807947,-13.24388817,4.483628308,17.8752916,2.087374655,-8.991865873,17.36785735,21.76639,10.98596552,-3.277704071,10.6056,24.64820599,17.59417669
11/1/1992,-9.93445012,7.38822508,38.10000429,6.336264139,-18.56827157,8.47584,31.61393355,3.131021195,-29.1367846,4.50144,16.54858002,0.698976534,-28.91743252,1.889501538,30.42549161,0.661322645,-14.28086062,9.432798072,33.5942,4.004784908,-10.40673909,7.62528,23.67373194,4.884359706
12/1/1992,-13.40175781,5.37964475,28.32659255,2.273901099,-22.37533869,8.0690688,27.60384805,1.146820779,-31.1679711,3.65652,14.99683925,0.037326911,-36.06232387,1.708327385,12.60709309,0.459719445,-24.1851684,6.337804337,29.3973,3.629027189,-23.02129751,4.93872,16.79425833,3.236688852
1/1/1993,-14.39604439,5.36324339,26.23059753,1.335384641,-23.35561928,8.558784,20.73730782,0.637122672,-31.00403324,3.85236,15.11373866,0.042925952,-39.02926165,1.405262769,6.522625818,1.540681434,-23.12137255,5.246145542,41.31593,4.078947368,-21.57387752,5.32752,15.92209672,4.392096978
2/1/1993,-14.72807671,4.75961492,19.1270862,6.235384428,-19.16480511,8.3161728,16.61087528,4.319589173,-27.7071018,3.06864,8.86334122,1.350270895,-28.82043971,1.225019077,21.23745538,0.162725456,-18.47288676,4.538186024,15.69405,5.305263294,-18.45116538,4.64736,20.60757839,7.694176799
3/1/1993,-7.989230984,5.49298983,15.18575292,17.4809349,-9.723057036,10.0652544,13.17092541,16.79017195,-17.54497244,3.0366,11.42054744,9.783383732,-28.27033951,1.328300308,4.968898246,3.578356619,-12.53508772,4.59877012,12.44167,18.61977853,-9.790016314,4.98528,10.99432404,22.40923524
4/1/1993,0.217252761,5.56650305,27.11612509,44.70165077,-4.591393894,10.3873536,15.27740522,39.24084967,-8.686695115,2.53476,10.6322763,29.85189733,-14.87214468,1.150715077,4.451001613,17.17034105,-2.04657109,4.613135422,5.355135,45.66507294,-1.928535855,4.8408,14.73466683,44.69051824
5/1/1993,7.461813187,12.8917586,42.25324948,90.74653347,2.926782274,15.8112,30.6305395,69.22935812,3.192895787,4.0932,36.13747836,64.81445004,-0.095390794,6.518946462,13.0394588,53.07274852,5.851674641,24.02357205,19.17831,81.56906143,5.777870216,26.24736,32.0563276,79.72312686
6/1/1993,16.5193413,31.0893559,63.2670716,120.00165,12.02177289,76.830336,46.36648001,97.77071855,11.40493773,81.6768,44.77723792,96.95002657,9.056312821,50.09870769,25.50058124,92.93387801,11.39154705,65.92195084,35.82935,101.3732034,11.29118136,27.432,51.91439182,103.2404326
7/1/1993,18.98274811,27.9555254,67.87870021,120.0108758,16.51869079,25.8930432,57.80902778,107.042578,15.78422613,42.4152,59.68067523,105.7601992,12.6753507,17.90872615,48.21921578,92.10541689,13.78054289,43.50489831,39.74139,98.66108453,13.32404326,22.8,70.39129669,94.46231155
8/1/1993,15.98027666,21.2866169,62.82753262,89.18461538,12.86910676,15.783552,68.21876505,71.32389307,12.13515954,26.6544,54.13026791,68.04882327,6.51442876,19.21536,54.61845566,55.4769577,10.02886856,36.15621398,58.47893,62.19776715,12.03452579,19.9344,54.58228558,74.51090102
9/1/1993,7.719121308,10.1044068,58.59515367,47.18571187,5.629030437,15.05088,41.48391588,40.30250858,4.170499817,24.5808,47.95885856,32.25045109,-0.414028068,21.30092308,15.41497057,22.26853854,3.802552146,36.90175229,62.56903,34.23444976,5.948253562,16.0944,32.17081855,44.02412402
10/1/1993,1.688186813,10.7487458,36.99280563,28.30197969,-3.125947711,13.595904,37.94236462,18.04849069,-8.084346544,19.12032,33.3586342,9.953221863,-14.38076152,5.630222769,18.44705426,3.547294494,-3.366507255,26.2339547,33.34183,13.57177033,-1.022462562,11.96688,20.75829671,18.73926726
11/1/1993,-14.29274768,6.89852746,18.59550137,5.515384716,-17.04695026,10.5328512,27.39573298,4.597302622,-26.27844907,4.88484,15.43016255,1.051174074,-27.64188338,1.976964923,20.61553184,0.108216437,-14.83317447,14.11942554,32.73257,3.02870828,-12.63677237,6.46224,29.54632721,5.128951747
12/1/1993,-15.84708856,5.38140203,24.238483,2.084835191,-22.56313223,9.4065408,24.60121126,0.985549133,-34.0772431,4.08528,15.96824202,0.263154715,-41.09519038,1.410313846,6.725491021,1.335671343,-18.14130875,8.371639518,18.88271,4.059170578,-18.64317934,4.78128,25.43367201,3.528119879
1/1/1994,-16.87549579,4.99772746,25.53695484,2.272197958,-27.72151724,9.8665344,18.00660952,0.872061642,-39.97946926,4.1184,9.995990273,0.029861532,-34.64268381,1.212125538,13.84232528,0,-22.35103762,6.691003373,18.83086,2.956618971,-25.98635737,6.64992,27.68979875,3.69575715
2/1/1994,-21.48999828,3.66248136,18.04188487,3.941538649,-25.3519614,9.2140416,10.17704507,3.433012093,-30.97320891,3.43728,9.09315442,1.296327411,-27.70000157,0.793152,20.39092247,0.067334672,-24.1665078,5.394482892,10.65145,6.595853133,-26.85607321,4.8216,18.59811274,7.545092083
3/1/1994,-8.587857357,3.59921898,19.00131353,17.10961538,-12.81162567,10.2121344,15.87474034,13.96891409,-20.27345161,3.31308,9.467007356,7.862914249,-29.39478958,0.883938462,2.472985766,4.52885781,-14.50079745,4.833715663,21.904,14.32328609,-10.8712148,4.96032,20.04257095,19.60066556
4/1/1994,1.943626454,3.54650034,23.38713942,53.27637926,-3.905073672,10.0597248,23.21594011,38.39113445,-8.346538583,2.9484,13.32096276,27.88862087,-15.48116252,0.695586462,4.2969342,16.86973801,-3.827431905,4.642490602,10.13622,39.59808788,-3.390432653,5.26128,14.14550944,45.00748569
5/1/1994,9.350165264,14.4159132,48.33346068,100.4365868,4.202504692,24.7104,37.88387624,73.67527588,3.032510536,8.99244,27.67343186,61.165749,-0.066132257,12.77935754,12.30478927,51.13447121,5.018341308,23.72887518,21.94798,77.93509013,6.264641938,22.728,38.955577,83.14808652
6/1/1994,18.04439603,31.9855729,47.670716,135.1368261,13.62594708,90.647424,53.81369922,100.9190789,11.59807251,89.0388,56.17836112,92.33533663,9.221643482,51.92108308,35.25202358,93.61323232,10.38245583,49.34699566,48.82206,93.77033726,12.20490914,26.928,55.66583629,107.710485
7/1/1994,17.76263844,27.6919322,89.32354911,104.824289,16.90796353,22.6478592,60.76317136,106.8116288,15.33323299,47.6028,73.34407924,104.616133,11.15571181,14.80896,30.77013793,98.37374749,13.58181787,48.45967807,44.55804,96.39171137,15.8514975,24.216,59.62189587,114.9888544
8/1/1994,15.13197759,17.8804068,57.73672734,83.63867966,12.57514451,13.315968,52.48837909,73.82260855,11.60150606,33.8112,55.04959362,69.50271377,7.464729263,17.03808,49.49731494,52.33967936,11.97448166,38.57655904,69.04209,70.61770576,14.15166454,16.61376,32.98686287,87.09659154
9/1/1994,9.177912517,10.0487593,47.02017943,54.50769311,5.550032364,11.826432,55.07265073,37.58188825,5.159602414,22.2876,41.08451234,33.73510242,2.805611222,20.48610462,30.60675452,27.26453089,3.3476874,42.56438747,32.21311,32.9856471,6.804659064,13.58304,42.09513251,43.98169595
10/1/1994,3.136648191,9.72190373,27.02996223,32.14631743,-2.309955104,13.2983424,27.81284371,16.87180524,-5.793197457,19.99548,30.06119948,10.73895289,-9.782566109,9.241078154,22.29490818,3.261523046,-6.151834442,21.98963277,31.09367,11.8561405,-0.420382736,12.92976,26.55929805,18.52778765
11/1/1994,-8.224230555,7.01831593,50.93793355,6.100549551,-15.45593991,8.6932224,28.83202121,4.728323582,-24.63118744,4.28904,19.04615184,1.388922364,-28.80601242,1.753654154,13.65362757,1.569138299,-19.8980855,9.049723373,38.6604,5.26315826,-14.82961665,4.716,26.86924823,6.182196644
12/1/1994,-16.32664942,5.79875797,26.16791295,1.575549451,-26.13892401,7.9536384,18.28247933,0.519653225,-35.4392544,3.80988,10.08057199,0.266887421,-36.66071988,1.248945231,9.151723369,1.739478958,-22.9354067,6.661648193,23.71565,3.569696819,-19.64384392,5.2176,17.95550853,3.28311156
1/1/1995,-15.27989032,5.14592542,15.37302219,1.749285922,-21.54071833,8.5491072,26.87910194,0.975594091,-31.72432364,3.8124,19.17656203,0.054124023,-36.6128233,,12.80905855,0.695791631,-22.39728805,5.586124337,11.20576,2.793460925,-19.82329418,5.9016,12.37710393,3.386272957
2/1/1995,-10.25983538,4.30799186,18.70609332,5.938462008,-17.78169657,8.2722816,16.43006508,3.726140232,-25.58428893,2.65104,9.891102404,1.343528072,-28.92044049,,12.46280549,0.179559134,-19.3334922,4.420765301,13.61105,6.488676372,-19.86772047,4.68192,20.8916195,7.156073496
3/1/1995,-6.311978451,4.45970441,19.91505838,17.21521999,-13.01040412,9.9097344,19.07857408,13.84945481,-21.2025888,2.29536,11.14286621,7.696809037,-23.00420763,,14.83653342,3.298797737,-18.2639569,4.38651759,14.18108,12.11323764,-15.91181364,4.9152,26.50340574,14.77529024
4/1/1995,5.932197588,9.49550644,17.20144553,69.76154168,-2.364675533,10.2926592,27.434374,40.68593637,-8.947380861,1.98756,12.11727922,27.97170512,-15.99258674,,3.216933868,16.54508908,-1.829027191,3.967321446,7.935725,44.96172599,-3.618469543,4.82544,12.26791397,40.9342756
5/1/1995,10.1076365,26.1982373,46.41515711,99.80808025,3.415864154,34.276608,32.15387414,71.85350324,1.878446631,2.48724,26.11108237,65.29596811,0.562525075,,14.45899807,50.12184293,6.477033649,38.50816771,24.54195,84.77289159,5.973377704,17.82048,14.89220478,93.20890435
6/1/1995,14.14736221,22.8857492,52.30870536,114.4170378,10.19486279,64.917504,57.16020894,85.80347197,13.36929584,76.7898,41.71240499,101.9620675,9.607816218,,36.73105978,92.50701109,11.36778325,38.84190072,43.51183,97.81817715,13.28169766,15.9552,44.86327473,115.0282935
7/1/1995,19.16082375,19.5293288,68.80894574,123.8688428,15.67064944,32.8776192,54.56183767,108.1714933,14.93768814,41.7204,65.24421941,99.34370679,11.54328677,,52.02875673,81.33928917,12.73636395,34.56156145,53.94086,87.13620535,13.30648951,13.30032,55.49869574,99.05556901
8/1/1995,16.73967097,11.7738305,62.10626717,97.59549118,14.21040437,19.512576,66.30484305,81.20726144,12.8658035,26.5968,56.04291936,76.07225019,9.666132069,,41.91540894,58.552108,9.680064419,32.69865253,53.94067,60.26953748,11.24301213,13.71696,55.96665015,72.85258029
9/1/1995,10.07659255,9.18475932,34.47625987,60.25549451,5.900193055,19.675008,51.3466201,39.26011514,4.583202713,22.4892,40.16913286,34.39976095,2.383166235,,23.40160399,28.78557224,6.39553429,34.23428241,31.633,37.62201191,7.67104874,13.46448,25.28424816,49.61481231
10/1/1995,2.426813348,8.61949831,44.42410714,26.87121045,-2.121836991,19.706112,44.61245584,17.16050023,-5.420168808,15.16464,29.59699541,11.57694137,-11.31262525,,13.01973967,5.572545375,-5.422329016,29.80435663,19.3167,10.61020764,-1.601164604,10.12752,25.66589987,14.91971714
11/1/1995,-5.668736049,6.99634983,32.48852163,10.193408,-12.53654489,12.721536,38.87129697,5.202312727,-22.88356506,4.00464,24.30754487,1.146899389,-20.52565091,,23.42811795,0.174348703,-18.96156362,15.97941976,14.87765,4.023923737,-15.72429252,4.69344,36.30012586,5.643094994
12/1/1995,-15.2260989,6.05210034,36.73856456,2.863241862,-21.00661579,12.593664,24.99587046,2.092549897,-29.7723651,3.04092,14.23554499,0.343407579,-31.37535227,,7.967695645,0.180160327,-21.94481877,6.284715181,11.86396,2.912121288,-21.6242103,5.03712,23.08732001,3.945923461
1/1/1996,-20.70324519,4.88818983,18.0706881,2.091648404,-27.70642411,11.549952,18.88512439,1.722222222,-35.61210303,3.51324,14.40754346,0.097049966,-30.49799795,,19.51408677,0,-29.65789474,4.60397494,15.21563,3.307655578,-29.22121334,5.08032,23.44186111,4.361148244
2/1/1996,-17.10978065,4.0309261,13.55476262,5.41758339,-22.51772489,11.356416,11.4948431,3.922543182,-28.64009821,3.18384,11.34584541,1.428175851,-32.65671578,,10.37819682,1.057715475,-20.40701786,3.439656867,33.26019,6.516906325,-18.75582525,4.35504,19.02015077,6.85915112
3/1/1996,-9.731922862,3.92168136,6.077021806,22.48521936,-13.74194038,12.448512,9.866589771,17.47508296,-20.56128885,2.67264,8.025845688,8.978989814,-24.41683562,,21.33432881,1.801603206,-13.92232979,3.407699277,16.30994,15.1291866,-16.3453424,4.5024,21.62506521,15.07187926
4/1/1996,-1.355000054,3.78226983,29.26826279,47.56483677,-5.017598196,12.261888,17.24003869,41.25626581,-7.581456836,2.05596,13.44323944,31.09090953,-14.01102204,,4.733446874,16.68336673,-5.647049753,3.799101687,8.2885,38.15789474,-4.446256158,4.52448,17.98648627,39.25956739
5/1/1996,9.136922648,10.4072461,36.32488839,103.6456127,4.026910977,14.383872,26.490484,78.03956521,3.704094213,6.37308,33.27593035,69.17983507,-0.179559146,,15.57875712,51.44509246,3.964912281,28.86946699,16.50037,75.83381422,3.088435778,16.428,26.39520946,69.21356577
6/1/1996,16.47593364,27.8061559,63.31850103,124.6549515,10.95446346,87.823872,40.16216081,94.83236618,11.23461841,82.332,52.32725015,90.89583882,8.744890171,,21.501002,94.79759813,10.29282312,39.24246361,35.12597,96.37799277,11.68020097,26.5008,44.55121818,106.2304444
7/1/1996,19.56027644,26.9802305,77.45807864,119.1302764,17.92903019,29.165184,55.30843569,113.8040443,16.46207104,47.3328,36.164467,109.8138963,9.711422846,,70.1589742,75.15791887,12.61802233,28.68990072,51.36236,88.52057537,14.6077371,26.1024,73.48250339,103.0453411
8/1/1996,13.30494505,18.2670102,58.02624485,81.42099234,11.56467516,15.84576,71.60993196,68.6420058,11.53859097,18.5688,63.0661405,65.91186215,8.353105625,,51.14358404,56.52685522,8.531100478,33.40921446,60.11565,55.92360929,11.73028351,24.0528,70.10737297,71.71264811
9/1/1996,7.696043849,9.41613559,58.0502919,48.55384374,3.86685947,17.024256,37.35460069,38.73988392,2.987357014,21.0456,61.86297787,30.96267397,1.841883841,,42.82471192,26.0921862,2.333014432,28.66928964,33.67415,33.20574163,5.833777201,21.5616,50.93308183,35.90765574
10/1/1996,0.495879087,10.9186169,34.11337783,21.91291209,-4.711946364,14.4626688,29.23344924,13.40546019,-8.506200966,18.2718,26.57180586,7.233955562,-10.60460863,,19.84719439,4.038075678,-11.09633158,,26.01244,10.90685836,-4.90890183,14.95296,34.8748174,13.8158905
11/1/1996,-7.385000107,8.12862915,24.36020776,4.13736314,-17.21393681,10.058688,26.36531089,2.468207916,-24.14756265,3.51396,17.24260611,0.917519553,-26.6142265,,30.90006184,0.144288583,-19.76427619,,17.82096,2.277511889,-16.71979968,6.4896,25.62605808,5.73793662
12/1/1996,-14.46829713,5.70562169,30.54310611,2.147857247,-23.64373846,9.384768,34.90958424,1.176685904,-36.38741722,4.0806,16.01301574,0.289283564,-32.75591417,,21.79056159,0,-24.6323764,,18.50274,3.371930051,-22.72163257,7.88448,20.51358058,3.07936776
1/1/1997,-18.37269274,4.95730983,30.85470896,2.137637493,-26.11419446,9.804672,18.9191065,1.331984768,-34.73696662,4.1652,11.63777821,0.055990367,-33.8256513,,8.240340055,0.956713462,-26.1953748,,13.52619,4.776076857,-25.00299631,8.51712,19.46569315,2.927204659
2/1/1997,-15.25225361,3.66863186,20.84589629,4.224615479,-21.25574773,8.759232,16.82026358,3.17764982,-29.26923493,2.43288,10.16642953,0.984467214,-31.87094306,,14.48655318,0.735070162,-15.33365262,,17.5304,3.59043069,-16.67063195,6.5808,16.21749465,5.087521012
3/1/1997,-4.61043956,3.45307119,21.1921274,20.92329504,-10.75902427,9.483264,15.02693606,18.57411738,-20.53762793,2.35224,8.463287482,8.133533788,-22.56733584,,17.53472962,2.37935867,-18.06842168,,8.872264,14.30845416,-17.16339304,6.69216,21.25112818,13.55540702
4/1/1997,6.413901528,4.37125424,21.43881353,73.3730737,1.29518295,11.5800192,16.78300493,56.19460501,-3.30126424,1.82844,12.78484582,40.89464531,-12.85010059,,11.85853739,17.57314556,-4.839553273,,9.669251,36.42105322,-4.620466134,6.06864,14.95332227,40.50249706
