date,Onega_discharge,Onega_temp,Onega_prcp,Pur_discharge,Pur_temp,Pur_prcp,Yana_discharge,Yana_temp,Yana_prcp
4/4/1960,98.6,-6.9,0,204,-16.3,0,,,
4/5/1960,98.6,-8.5,0,204,-16.65,1,,,
4/6/1960,98.6,-0.1,0,204,-21.3,0.15,,,
4/7/1960,100,2.5,0,204,-22.75,0,,,
4/8/1960,101,2.75,0,204,-11,1.6,,,
4/9/1960,106,1.1,0,197,-12.9,1.15,,,
4/10/1960,110,2.25,0,198,-5.35,0.5,,,
4/11/1960,117,5.2,0,198,-8.5,1.35,,,
4/12/1960,126,4.7,0,198,-18.15,0,,,
4/13/1960,140,3.5,2.85,198,-12.05,0.35,,,
4/14/1960,149,3.4,0.6,198,-4.45,6.75,,,
4/15/1960,171,7.95,0,198,0.35,0.9,,,
4/16/1960,220,6.95,0,198,0.1,0,,,
4/17/1960,292,4.35,0.05,198,4.2,0.3,,,
4/18/1960,431,3.35,0,198,1.5,0,,,
4/19/1960,549,4.25,0,198,-2.4,0,,,
4/20/1960,644,6.5,0,198,-5.7,0,,,
4/21/1960,722,7.7,0,198,-6.35,0,,,
4/22/1960,859,7.8,0,198,-1.85,0.05,,,
4/23/1960,1050,6.2,0,200,-3.6,0.95,,,
4/24/1960,1240,5.5,5.15,201,-10.7,0.1,,,
4/25/1960,1300,3.5,3.55,202,-11.15,0,,,
4/26/1960,1360,0,2.4,202,-14.05,0,,,
4/27/1960,1340,1.45,0,202,-17.2,0,,,
4/28/1960,1300,2.4,0,202,-13.5,0,,,
4/29/1960,1260,4.8,0,202,-16.5,0.05,,,
4/30/1960,1190,6.9,0,205,-15.85,0.2,,,
5/1/1960,1120,9,0,213,-14.7,0,,,
5/2/1960,1050,8.5,0,213,-13.1,0,,,
5/3/1960,1000,8.15,0.75,213,-11.1,0,,,
5/4/1960,978,8.35,1.9,214,-8.75,0,,,
5/5/1960,964,5.7,1.7,214,-8.85,0,,,
5/6/1960,978,7.6,0.05,215,-7.1,0,,,
5/7/1960,991,7.95,0,215,-5.2,0,,,
5/8/1960,1000,8.35,0,215,-9.3,0.05,,,
5/9/1960,1000,5.8,0,217,-8.35,0.05,,,
5/10/1960,991,5.75,0,217,-4.2,0,,,
5/11/1960,951,7.75,0,224,-6.3,0,,,
5/12/1960,912,10.65,1.75,226,-4.3,0,,,
5/13/1960,874,6.7,1.5,226,-0.7,0.05,,,
5/14/1960,850,4.05,0,226,-4.35,0,,,
5/15/1960,815,6.25,0.1,228,-6.6,0.05,,,
5/16/1960,781,5.65,0.5,228,-5.5,0,,,
5/17/1960,759,5.55,0,235,-1.4,0,,,
5/18/1960,727,8.5,0,237,0.25,0,,,
5/19/1960,700,12.8,0,237,0.75,0,,,
5/20/1960,663,7.5,7.7,246,-0.3,0,,,
5/21/1960,653,1.55,0.8,246,6.7,0,,,
5/22/1960,643,2.7,0.4,255,8.45,0,,,
5/23/1960,633,8.05,0,269,13.85,0,,,
5/24/1960,612,12.25,0,295,0.2,1.3,,,
5/25/1960,602,13.9,0.25,341,0.8,1.35,,,
5/26/1960,592,15.85,0,424,0.9,3.85,,,
5/27/1960,578,14.4,0,580,5.4,0.45,,,
5/28/1960,553,16.4,0,848,6.85,0.3,,,
5/29/1960,525,16.65,0,1170,9,9.7,,,
5/30/1960,515,15.25,0,1630,10.8,0.05,,,
5/31/1960,497,14.5,0,2150,11.2,0.4,,,
6/1/1960,478,15.3,0,2740,10.45,1.7,,,
6/2/1960,469,15.65,0,3310,6.8,0,,,
6/3/1960,446,14.85,2.9,3830,1.15,0.15,,,
6/4/1960,414,10.7,0.25,4410,2.25,0,,,
6/5/1960,423,11.25,0.5,4860,12.55,0,,,
6/6/1960,405,9.8,2.15,4740,16.95,0,,,
6/7/1960,396,10.85,0.15,4510,18.05,0,,,
6/8/1960,379,11.2,0.35,4400,18.95,0,,,
6/9/1960,370,15.05,3.05,4310,12.55,0,,,
6/10/1960,354,15.25,0.05,4260,8.3,0,,,
6/11/1960,350,19.35,1.9,4200,13.25,0,,,
6/12/1960,354,19.65,7.75,4120,9,3.35,,,
6/13/1960,362,16.2,2.8,4080,7.75,1.4,,,
6/14/1960,362,17.75,0,4000,7.75,0.2,,,
6/15/1960,366,20.65,1.85,3940,9.05,0,,,
6/16/1960,370,18.05,10.95,3810,7.6,0,,,
6/17/1960,366,13.95,9.2,3670,8.3,0,,,
6/18/1960,370,7.95,10.65,3520,12.1,0,,,
6/19/1960,405,10.95,3.05,3370,13.65,3.35,,,
6/20/1960,442,13.6,10.05,3200,16.6,4.3,,,
6/21/1960,492,12.5,0.1,3010,18.2,0,,,
6/22/1960,553,11.9,9.95,2810,17.9,1.6,,,
6/23/1960,607,9.65,8.25,2630,12.6,0.8,,,
6/24/1960,689,8.9,10.65,2400,15.85,6.05,,,
6/25/1960,705,11.65,7.35,2250,11,0,,,
6/26/1960,689,13.05,0,2080,10,0.45,,,
6/27/1960,695,16.1,0,2010,9.15,0,,,
6/28/1960,743,18.55,0,1900,9.6,0,,,
6/29/1960,787,20.1,0,1810,11.4,1,,,
6/30/1960,804,22.9,0,1720,11.25,0,,,
7/1/1960,776,21.45,0,1630,13.9,0,,,
7/2/1960,716,20.55,3.5,1540,14.5,0,,,
7/3/1960,663,18,1.5,1470,12.5,3.4,,,
7/4/1960,597,16.5,9.35,1420,11,0.85,,,
7/5/1960,553,19.65,5.5,1350,12.7,13.4,,,
7/6/1960,525,18.4,0.2,1310,16.8,1.95,,,
7/7/1960,506,19.85,0.65,1280,17.1,2.7,,,
7/8/1960,488,19.7,0.25,1280,14.4,0,,,
7/9/1960,478,20.35,0,1230,12.5,0.35,,,
7/10/1960,474,20.95,0,1210,10.3,0,,,
7/11/1960,460,21.2,0,1180,7.55,1.9,,,
7/12/1960,451,22.95,0,1170,8.1,0.65,,,
7/13/1960,429,22.75,0,1080,10.7,0,,,
7/14/1960,405,22.3,1.75,1000,14,0,,,
7/15/1960,388,20.9,0.45,942,16.55,0,,,
7/16/1960,370,21.4,5.2,922,14.35,6.7,,,
7/17/1960,350,23.85,0,1140,7.7,12.6,,,
7/18/1960,333,24,0,1260,8.4,7.3,,,
7/19/1960,321,23.85,0,1480,12.05,1.55,,,
7/20/1960,313,20.3,0.15,1510,14.25,0,,,
7/21/1960,302,16.4,2.15,1550,17.15,0,,,
7/22/1960,290,16.3,0,1570,20.75,0,,,
7/23/1960,283,14,1.2,1590,21.6,0,,,
7/24/1960,276,18,1.3,1560,21.8,0,,,
7/25/1960,266,18.3,0,1510,19.75,0,,,
7/26/1960,255,22.1,0,1460,14.4,0,,,
7/27/1960,242,24.7,0,1380,13.85,7.05,,,
7/28/1960,242,26.6,0,1330,14.6,0,,,
7/29/1960,239,26.1,0,1260,11.55,4.25,,,
7/30/1960,236,24.7,0.5,1190,13.4,6.65,,,
7/31/1960,229,21.35,3.15,1110,15.1,0,,,
8/1/1960,229,21.75,0,1080,12.05,0.1,,,
8/2/1960,220,19,0.35,1020,10.65,0,,,
8/3/1960,215,10.85,1.6,974,9.85,0,,,
8/4/1960,215,8.3,1,942,11,0.05,,,
8/5/1960,215,11.8,0.05,894,9.8,0,,,
8/6/1960,213,16.25,0.1,838,13.2,2.25,,,
8/7/1960,196,15.55,0,838,10.35,13.15,,,
8/8/1960,186,16.4,0,838,8.3,0.35,,,
8/9/1960,185,16.1,0,838,8.75,5.45,,,
8/10/1960,180,16.25,0,877,7.9,0.9,,,
8/11/1960,179,16.55,0,891,8,2.2,,,
8/12/1960,175,17.8,0,899,8.75,0.05,,,
8/13/1960,166,17.5,0,870,8.65,3.75,,,
8/14/1960,162,19.05,0,870,12.6,1.55,,,
8/15/1960,156,17.9,0,855,13.65,2.5,,,
8/16/1960,155,17.7,0,840,9.25,0.2,,,
8/17/1960,156,16.15,9.15,833,9.7,0,,,
8/18/1960,156,16.6,0.55,819,14.9,1.1,,,
8/19/1960,162,14.75,0.65,798,16.8,4,,,
8/20/1960,164,14.7,0.05,776,14.25,4.05,,,
8/21/1960,169,16.25,0,762,13.65,3.85,,,
8/22/1960,162,15.5,1.4,783,13.55,8.2,,,
8/23/1960,162,15.8,0,805,14.25,2,,,
8/24/1960,168,13.95,8.5,848,11.7,19.8,,,
8/25/1960,165,12.25,0,877,5.6,0.3,,,
8/26/1960,160,14.15,0.05,931,5.55,7.95,,,
8/27/1960,154,13.8,3.25,964,7.15,7.6,,,
8/28/1960,156,12.6,0.7,1020,8.35,0,,,
8/29/1960,153,10.7,0.8,1080,9,9.9,,,
8/30/1960,155,8.5,3.55,1120,6.7,1.65,,,
8/31/1960,157,11.15,1.15,1210,7.35,1,,,
9/1/1960,158,13,3.7,1260,8.1,12.05,,,
9/2/1960,158,10.8,3,1320,8.55,3.1,,,
9/3/1960,160,10.3,23.3,1380,9,0.05,,,
9/4/1960,181,8.3,10.35,1450,8.7,2.3,,,
9/5/1960,192,8.75,2.15,1520,8.2,0,,,
9/6/1960,207,9.15,5.7,1540,12.15,0.25,,,
9/7/1960,215,9.6,3,1590,12.7,4.25,,,
9/8/1960,222,7.9,4.85,1640,9.75,0,,,
9/9/1960,224,7.65,20.2,1660,9.8,1.8,,,
9/10/1960,224,8.1,1.35,1660,8.65,0.05,,,
9/11/1960,224,7.9,0.55,1690,10.6,0.35,,,
9/12/1960,230,6.6,0.35,1710,11,1.15,,,
9/13/1960,242,5.25,0,1710,11.6,15.65,,,
9/14/1960,258,7,0.75,1740,9.85,11.9,,,
9/15/1960,269,6.9,0.5,1720,8.75,8.2,,,
9/16/1960,278,4.95,0,1710,8.25,1.05,,,
9/17/1960,293,5.15,0,1750,6.7,0.15,,,
9/18/1960,297,9.85,0,1780,8.05,0.3,,,
9/19/1960,294,8.55,0,1760,7.65,0.2,,,
9/20/1960,289,7.8,0,1780,5,0,,,
9/21/1960,281,6.75,0,1800,3.1,1,,,
9/22/1960,281,6.7,0,1810,5.55,0.35,,,
9/23/1960,265,8.55,0.8,1800,4,0.65,,,
9/24/1960,258,8.05,0,1760,-0.45,0.4,,,
9/25/1960,258,8.9,0,1740,1.15,0.15,,,
9/26/1960,252,9.3,0,1710,3.35,5,,,
9/27/1960,245,7.9,2.65,1690,3.2,2.3,,,
9/28/1960,240,5.15,5,1660,-0.3,0,,,
9/29/1960,248,5.4,2.6,1640,0.7,1.8,,,
9/30/1960,254,4.55,0.3,1610,4.15,3.15,,,
10/1/1960,261,3.15,0,1590,4.4,0.7,,,
10/2/1960,270,5.2,2.05,1590,5.95,6.55,,,
10/3/1960,277,2.95,0.45,1590,5.05,5.1,,,
10/4/1960,273,4.7,1.25,1640,-0.25,8.4,,,
10/5/1960,269,4.4,2.1,1660,-2.6,0.3,,,
10/6/1960,269,-0.05,0,1630,-0.5,2.65,,,
10/7/1960,269,0.5,0.55,1580,-1.85,5.7,,,
10/8/1960,272,-0.1,0.35,1510,-3.3,0.5,,,
10/9/1960,269,-0.5,0.05,1440,-5.05,1.15,,,
10/10/1960,262,0.95,2.4,1360,-5.25,0,,,
10/11/1960,255,-0.1,5.65,1290,-7.7,0,,,
10/12/1960,255,5.45,6.35,1260,-8.3,0,,,
10/13/1960,262,5.6,10.5,1140,-5.4,0.25,,,
10/14/1960,310,1.35,3.8,850,-3.85,5.6,,,
10/15/1960,370,-2.1,0.3,667,-10.8,0,,,
10/16/1960,451,-2.15,0.2,605,-11.5,0,,,
10/17/1960,478,1.7,0,576,-11.45,0.35,,,
10/18/1960,501,-1.4,0,521,-5.15,2.65,,,
10/19/1960,496,-4,0,508,-7.95,6.2,,,
10/20/1960,478,-4.5,0.05,470,-14,0.4,,,
10/21/1960,446,-3.45,6.2,460,-10.95,0.05,,,
10/22/1960,402,-3.15,0.95,422,-6.9,0.2,,,
10/23/1960,355,-3.5,1.15,414,-2.05,2.6,,,
10/24/1960,309,-6.1,0.2,404,-14.45,0.35,,,
10/25/1960,302,-3.5,0.25,394,-17.5,0,,,
10/26/1960,298,-2.35,0.9,414,-18,0.4,,,
10/27/1960,291,-5.55,0.65,407,-17.75,0.2,,,
10/28/1960,282,-4.8,0.15,422,-16.2,0.5,,,
10/29/1960,278,-5.35,0.45,411,-17.05,0.1,,,
10/30/1960,271,-3.65,0.6,426,-13.05,2.8,,,
10/31/1960,265,-6.05,0.45,442,-17.9,0.15,,,
11/1/1960,261,-10.5,0,442,-11.6,1.5,,,
11/2/1960,252,-9.05,0,439,-15.15,0.45,,,
11/3/1960,246,-9.7,2.35,460,-14.75,1.05,,,
11/4/1960,243,-1,3.6,478,-20.45,0,,,
11/5/1960,234,2.65,1.35,486,-20.5,0,,,
11/6/1960,256,3.5,1.6,505,-11.8,0.2,,,
11/7/1960,286,4.35,1.95,510,-1.85,1.75,,,
11/8/1960,318,2.45,0.05,532,-6.4,5.35,,,
11/9/1960,344,2.25,0,538,-8.25,0.1,,,
11/10/1960,367,1.6,0.5,557,-15,0.35,,,
11/11/1960,386,-1.2,3.8,560,-16.75,4.95,,,
11/12/1960,394,-8.6,0.85,582,-30.6,0.45,,,
11/13/1960,382,-8.35,0.5,582,-28.2,0.8,,,
11/14/1960,359,-5.1,0.9,601,-36.15,0.2,,,
11/15/1960,339,-4,0.55,598,-42.3,0.15,,,
11/16/1960,324,-10.3,0.1,614,-46.9,0,,,
11/17/1960,311,-17.5,0.05,624,-39.6,0,,,
11/18/1960,279,-16.6,0,617,-36.45,0,,,
11/19/1960,254,-16.7,0,615,-29.3,0.35,,,
11/20/1960,229,-11.7,0,612,-16.7,2.05,,,
11/21/1960,215,-8.6,0.35,598,-21.15,1.3,,,
11/22/1960,215,-7.45,2.35,592,-33.25,0,,,
11/23/1960,213,-6.4,0.85,592,-24.75,0,,,
11/24/1960,204,-4.75,0.95,581,-13.55,1.55,,,
11/25/1960,201,-3.45,2.15,590,-11.45,0.5,,,
11/26/1960,199,-1.85,3.9,580,-14.05,1.05,,,
11/27/1960,194,-2.8,5.05,581,-21.5,0.5,,,
11/28/1960,191,-4.3,0.3,570,-29.9,0.05,,,
11/29/1960,184,-11.3,1.15,578,-16.25,3.4,,,
11/30/1960,182,-14.6,2.75,559,-32.65,0,,,
12/1/1960,179,-14.15,0.35,551,-36.45,0,,,
12/2/1960,174,-12.2,0.75,558,-19.3,0.95,,,
12/3/1960,169,-0.3,2.15,542,-7.2,0.2,,,
12/4/1960,169,1.2,0,544,-5.2,0,,,
12/5/1960,172,0.8,4.55,536,-7.1,0,,,
12/6/1960,176,0.8,3.25,528,-8.3,2.2,,,
12/7/1960,176,-3.3,0.4,537,-0.7,2.9,,,
12/8/1960,179,-8.3,1.2,533,-3.45,0.85,,,
12/9/1960,176,-6.25,4.85,533,-14.75,3.85,,,
12/10/1960,174,-10.2,0.15,529,-30.85,0,,,
12/11/1960,173,-14.9,0.05,529,-31.5,0.1,,,
12/12/1960,172,-15.7,0.7,533,-15.75,2.9,,,
12/13/1960,176,-17.95,0.05,525,-5.45,1.2,,,
12/14/1960,179,-11.45,2.4,520,-15.65,0,,,
12/15/1960,171,-11.6,0.15,524,-24.25,0,,,
12/16/1960,159,-6.6,0,510,-27.3,0,,,
12/17/1960,148,-3.5,0.55,506,-26.85,0.05,,,
12/18/1960,142,0.2,2,502,-28.1,0,,,
12/19/1960,149,-2.3,0.65,508,-25.3,1.85,,,
12/20/1960,159,-4.55,0.05,500,-32.35,0.3,,,
12/21/1960,168,-4,2.75,495,-29.75,0.1,,,
12/22/1960,175,-5.3,0.9,486,-31.4,0,,,
12/23/1960,181,-5.7,0.5,477,-31.9,0,,,
12/24/1960,183,-1.2,6.4,468,-35.9,0,,,
12/25/1960,183,-0.75,0.7,464,-36.25,0,,,
12/26/1960,182,-0.15,0.45,464,-21.7,0.35,,,
12/27/1960,181,-0.3,0,464,-15.85,1.1,,,
12/28/1960,181,-0.3,0.25,459,-11.95,0.3,,,
12/29/1960,183,-1,0.35,454,-4.05,0.2,,,
12/30/1960,184,-2.3,0,454,-9.35,0.8,,,
12/31/1960,183,-5.4,0,445,-29.4,0,,,
1/1/1961,183,-5.75,0.25,432,-22.25,0.3,,,
1/2/1961,183,-3.65,0.5,431,-24.85,0.2,,,
1/3/1961,177,-2.2,0.65,421,-13.95,0.3,,,
1/4/1961,177,-4.3,1.3,419,-18.6,0.45,,,
1/5/1961,175,-3,1.1,417,-38.95,0,,,
1/6/1961,173,1.5,0.35,406,-41.7,0,,,
1/7/1961,170,-0.05,1.65,406,-37.25,0,,,
1/8/1961,168,-1.7,0.25,404,-22.25,2.2,,,
1/9/1961,171,-3.15,1.2,395,-8.4,1.45,,,
1/10/1961,166,-2,2.85,393,-8.35,0.7,,,
1/11/1961,169,-6.9,1.45,391,-17.2,1.1,,,
1/12/1961,167,-1.8,2.8,391,-34.3,0,,,
1/13/1961,167,-4.6,0.3,381,-26.6,0.4,,,
1/14/1961,163,-5.2,1.5,378,-11.75,3.6,,,
1/15/1961,163,-7.3,0.3,378,-22.35,0.2,,,
1/16/1961,157,-11.4,0.95,377,-23.5,1.65,,,
1/17/1961,153,-21.6,0.3,368,-33.3,0.3,,,
1/18/1961,149,-17.85,0.15,366,-40.3,0.3,,,
1/19/1961,146,-8.05,0.1,364,-26.85,0,,,
1/20/1961,139,-8,0,364,-15.4,2.3,,,
1/21/1961,135,-10.75,0.2,364,-12.2,0.45,,,
1/22/1961,134,-17.25,0.05,364,-18.35,0.05,,,
1/23/1961,130,-10.2,1.55,359,-28.45,0.2,,,
1/24/1961,130,-13.55,0.95,363,-28.6,0.05,,,
1/25/1961,131,-16.4,0.25,361,-34.05,0.05,,,
1/26/1961,132,-19.1,0.95,359,-37.2,0,,,
1/27/1961,129,-12.65,1.95,358,-29.35,0.25,,,
1/28/1961,127,-18.25,0.05,355,-14,2.05,,,
1/29/1961,127,-9,1.9,352,-25.75,0,,,
1/30/1961,127,-2.35,2.15,350,-29.85,0.15,,,
1/31/1961,129,-0.7,4.45,342,-25.45,0,,,
2/1/1961,127,-2.55,1.1,340,-20.3,0.95,,,
2/2/1961,127,-5.1,0.8,340,-9.35,1.5,,,
2/3/1961,127,-2.55,3.25,338,-8.1,1.6,,,
2/4/1961,126,-1.35,3.9,340,-13.9,0.35,,,
2/5/1961,126,-4.3,1.55,340,-10.6,2.3,,,
2/6/1961,126,-5.7,1.6,338,-34.35,0,,,
2/7/1961,126,-7.65,0,338,-24.3,2.5,,,
2/8/1961,126,-6.85,0,338,-22,2.35,,,
2/9/1961,126,-5.9,0.3,340,-20.55,0,,,
2/10/1961,126,-4.85,1.35,336,-11.05,0.1,,,
2/11/1961,126,-6.55,1.25,336,-14,0.3,,,
2/12/1961,124,-3.85,3.3,336,-16.4,0,,,
2/13/1961,124,-3.6,2.5,336,-15.1,1.15,,,
2/14/1961,122,-5.9,0,336,-19.8,0.25,,,
2/15/1961,122,-2.2,2.65,333,-21.3,0.3,,,
2/16/1961,122,-6.6,1.5,334,-28.7,0,,,
2/17/1961,122,-7.85,0.1,324,-28,0.15,,,
2/18/1961,122,-2.75,5.95,323,-22.3,0.45,,,
2/19/1961,124,-7.55,0,323,-19.7,0.75,,,
2/20/1961,124,-11.85,1.6,323,-14.6,0.45,,,
2/21/1961,121,-2,0.5,323,-14.8,1.7,,,
2/22/1961,122,-2.3,0.25,324,-25.35,0.25,,,
2/23/1961,122,-2.45,4.95,324,-26,0.5,,,
2/24/1961,123,-8.6,0.15,324,-30.35,0.2,,,
2/25/1961,122,-5.7,0,324,-32.8,0,,,
2/26/1961,122,-0.7,1.5,324,-35.4,0.05,,,
2/27/1961,123,-0.75,1.1,324,-27.05,0.15,,,
2/28/1961,123,0.3,2.85,324,-16.25,0.4,,,
3/1/1961,124,0.8,1.45,316,-13.8,2.2,,,
3/2/1961,126,0,2.9,318,-28.9,0.45,,,
3/3/1961,128,-1.65,0.85,318,-24.95,0,,,
3/4/1961,129,0.25,0,318,-13.2,1.05,,,
3/5/1961,132,-0.1,3.1,318,-4.45,3.25,,,
3/6/1961,131,0,1.4,318,-3.2,0.9,,,
3/7/1961,131,-3.2,5.05,309,-7.9,0.05,,,
3/8/1961,132,-5.2,0.85,309,-6.8,0.35,,,
3/9/1961,135,-9.85,0,306,-8.8,0.35,,,
3/10/1961,135,-4.5,6.05,306,-9.6,0.15,,,
3/11/1961,135,-1.75,2.7,308,-8.4,0.2,,,
3/12/1961,135,-0.2,1.75,301,-11,0,,,
3/13/1961,132,-1.05,0.85,300,-10.9,0,,,
3/14/1961,132,-2.4,2.4,300,-14.85,0,,,
3/15/1961,131,-4.65,0.35,298,-9.95,0.1,,,
3/16/1961,129,-5.4,0.25,291,-6.95,0.05,,,
3/17/1961,132,-6.4,0,291,-2.8,0.4,,,
3/18/1961,130,-4.15,3.25,290,-2.6,0,,,
3/19/1961,130,-2,10.9,288,-4,0,,,
3/20/1961,129,-6.4,0.85,288,-3.65,0,,,
3/21/1961,126,-8.35,0.25,288,-4.6,0,,,
3/22/1961,124,-5.6,0.2,288,-1.2,0.85,,,
3/23/1961,124,-3.75,2.15,287,-2.4,4.65,,,
3/24/1961,122,-1.35,1.55,287,-0.7,3.45,,,
3/25/1961,122,-4,0.2,287,2.3,2.25,,,
3/26/1961,124,-3.95,0.05,287,2.05,0,,,
3/27/1961,122,0.35,5.65,287,0.75,1.4,,,
3/28/1961,122,-0.75,0.65,287,-1.55,0,,,
3/29/1961,121,-1.75,0.5,286,2.1,0,,,
3/30/1961,212,-1.85,0.05,286,1.7,0,,,
3/31/1961,121,-0.25,2.05,286,0.5,0,,,
4/1/1961,122,-2.7,0.15,288,-1.2,0,,,
4/2/1961,122,-4.15,0.2,288,2.45,0,,,
4/3/1961,122,-3.05,0.1,288,3.4,0,,,
4/4/1961,122,-4.5,0,287,2.2,3.55,,,
4/5/1961,122,-2.5,2.25,288,-1.1,0.15,,,
4/6/1961,124,-2.15,0,290,0.05,1.9,,,
4/7/1961,122,-1.25,0.4,291,-3.25,0.1,,,
4/8/1961,123,-2,1.85,291,-4.4,0.2,,,
4/9/1961,121,-2.5,0.15,291,-5.8,0,,,
4/10/1961,121,-5.05,0.5,291,-6.3,0,,,
4/11/1961,121,-3.15,0.45,294,-1.6,0,,,
4/12/1961,121,-6.6,0.6,303,1.65,3.45,,,
4/13/1961,122,-7.9,0,306,-2.5,0,,,
4/14/1961,122,-7.1,0,307,-2.75,0,,,
4/15/1961,122,-2.45,0.7,309,-5,0.2,,,
4/16/1961,122,0.8,7.5,309,-6.8,1.25,,,
4/17/1961,122,0.7,2.1,321,-15.55,1.25,,,
4/18/1961,122,1.8,0,321,-15.3,0,,,
4/19/1961,124,3.3,0.25,323,-12.2,0.05,,,
4/20/1961,126,-2.95,0,324,-8,0.05,,,
4/21/1961,129,-4.6,1.15,327,2.8,0.6,,,
4/22/1961,131,-5.95,0,336,-4.85,11.4,,,
4/23/1961,133,-2.3,0.8,340,-13.3,0,,,
4/24/1961,130,-4,0,340,-10.2,0.05,,,
4/25/1961,130,-1.15,0,343,-9.9,0,,,
4/26/1961,129,3.85,0,343,-6.55,1.45,,,
4/27/1961,134,4.25,0.55,345,-9.75,0,,,
4/28/1961,142,-5.65,0,346,-8.85,6.55,,,
4/29/1961,150,-5.3,0,346,-9.3,0,,,
4/30/1961,154,-3.5,0.85,348,-1.55,0,,,
5/1/1961,160,-2.5,0.2,350,2.45,3.2,,,
5/2/1961,166,-1.45,0,356,-3.1,12.7,,,
5/3/1961,176,2.95,0.05,358,-4.35,0.15,,,
5/4/1961,195,3.95,0,358,0.4,0.25,,,
5/5/1961,208,4.1,0,362,-0.75,7.05,,,
5/6/1961,244,4.1,0,362,-3.55,0.25,,,
5/7/1961,282,5,8.9,362,-8.4,0.6,,,
5/8/1961,398,8.85,0.1,362,-10,0,,,
5/9/1961,673,10.5,0.95,364,-11.25,0,,,
5/10/1961,1360,7.15,1.3,364,-8.6,0.15,,,
5/11/1961,2210,6.55,0.4,364,-6.75,0,,,
5/12/1961,3140,4.05,0,364,-3.15,0,,,
5/13/1961,3610,7.2,1.55,366,0.5,0,,,
5/14/1961,3880,5.9,5.25,366,3.25,0.3,,,
5/15/1961,4110,5.8,1,366,2.15,0,,,
5/16/1961,4290,3.65,0,366,2.55,0,,,
5/17/1961,4400,2.85,0,366,4.1,0.1,,,
5/18/1961,4480,1.4,0,377,7.95,2.55,,,
5/19/1961,4530,0.7,0,374,3.9,0,,,
5/20/1961,4520,2.7,0,377,-1.1,1.35,,,
5/21/1961,4470,4.8,9.7,384,-2.5,0,,,
5/22/1961,4370,5.45,3.65,398,-0.6,0,,,
5/23/1961,4230,1.65,5.3,416,-0.45,0.05,,,
5/24/1961,4140,6.45,0,445,7,0.05,,,
5/25/1961,4000,10.8,0.3,497,6.5,6.15,,,
5/26/1961,3880,11.35,3.5,552,3.75,0.35,,,
5/27/1961,3780,12.1,0,637,8.8,2.55,,,
5/28/1961,3680,16.6,0,745,-0.3,0,,,
5/29/1961,3510,19.2,0,912,-2.95,0.05,,,
5/30/1961,3340,16.6,0,1200,-3.5,0.1,,,
5/31/1961,3190,15.9,0,1470,1.5,7.4,,,
6/1/1961,2950,18.05,0,1690,0.65,0.2,,,
6/2/1961,2720,15.95,0,1890,-2.6,2.45,,,
6/3/1961,2450,14.7,0,2060,-2.3,0.15,,,
6/4/1961,2150,15.55,0,2220,-3.4,0,,,
6/5/1961,1930,18,0,2370,-2.7,0.2,,,
6/6/1961,1710,18.45,0,2480,-0.45,0,,,
6/7/1961,1540,18.4,3.15,2550,1.65,0,,,
6/8/1961,1410,19.65,0,2580,3.4,0.2,,,
6/9/1961,1290,20.3,4.25,2660,2.9,0.05,,,
6/10/1961,1210,19.65,1.4,2760,4.1,0.05,,,
6/11/1961,1140,21.3,2,2870,8,1,,,
6/12/1961,1090,20.5,0.75,2980,8.3,7.75,,,
6/13/1961,1050,20.35,0.5,3170,3.6,0,,,
6/14/1961,1020,22.05,0,3560,2.9,0.15,,,
6/15/1961,964,21.9,2.85,4350,4.15,0,,,
6/16/1961,912,20.55,0,5470,7.65,0,,,
6/17/1961,862,18.3,5.65,6680,9.95,0.6,,,
6/18/1961,856,19.65,1.7,7240,7,0,,,
6/19/1961,827,15.6,15.4,7120,6,0,,,
6/20/1961,809,13.4,5.3,6650,9.5,0,,,
6/21/1961,827,13.25,0.55,6560,10.6,3.85,,,
6/22/1961,839,13.8,3.2,6540,17.1,0,,,
6/23/1961,793,13.65,1.3,6200,14.6,0.2,,,
6/24/1961,748,14.85,0.15,5990,16,0,,,
6/25/1961,716,12.55,10.7,5530,16.9,7,,,
6/26/1961,684,13.05,6,5180,14.95,0.75,,,
6/27/1961,663,14.65,3.5,4820,21.45,0,,,
6/28/1961,653,15.7,2.65,4620,23.2,9.45,,,
6/29/1961,638,17.3,4.05,4460,21.15,19.45,,,
6/30/1961,602,13.2,1.6,4240,21.9,0,,,
7/1/1961,582,9.5,6.9,4020,22.3,8.5,,,
7/2/1961,582,9.45,7.45,3860,21.25,0,,,
7/3/1961,582,10.5,4.1,3660,21.85,0,,,
7/4/1961,587,14.2,4.9,3510,20.7,0,,,
7/5/1961,592,16.15,0,3320,16.8,0,,,
7/6/1961,602,20.55,0,3170,20.3,0,,,
7/7/1961,582,21.1,0.3,3050,19,0,,,
7/8/1961,548,17.6,1.95,2870,18.25,0,,,
7/9/1961,530,17.7,24.75,2690,20.6,0,,,
7/10/1961,525,15.35,1.3,2480,22.05,0,,,
7/11/1961,497,18.45,0,2360,22.35,0,,,
7/12/1961,478,19.35,5.65,2170,21.05,0,,,
7/13/1961,478,21.9,0,1990,20.35,0,,,
7/14/1961,465,22.85,0,1820,15.45,0,,,
7/15/1961,451,21.3,0,1740,13.4,0,,,
7/16/1961,432,21.25,0.8,1620,11.9,0.5,,,
